walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
816,112,27,34,471,0,13,2,33,8,156,1,3,8,13,1,18
817,2,3,30,47,0,0,1,8,0,1,0,43,0,0,137,630
818,0,239,0,1,2,605,47,59,0,0,0,0,0,1,0,0
819,0,22,0,1,0,0,0,1,532,255,0,0,50,69,0,1
820,0,0,2,8,0,0,0,0,569,0,110,30,230,0,0,0
821,1,4,0,0,1,1,0,0,658,171,78,0,0,22,0,1
822,275,0,2,0,5,0,6,0,584,3,4,0,49,2,3,0
823,51,4,518,0,2,1,54,0,209,35,5,4,11,8,2,3
824,6,0,164,96,0,0,5,304,0,0,5,37,0,0,0,300
825,1,0,1,0,14,38,0,0,86,231,0,0,108,447,0,0
826,4,31,40,0,15,1,8,4,1,109,5,0,399,295,2,0
827,138,766,0,3,0,0,0,3,4,11,0,0,0,0,0,0
828,0,0,1,0,0,0,52,139,0,0,0,0,43,8,424,247
829,0,9,3,562,0,2,1,254,0,0,0,1,0,0,0,117
830,121,0,5,0,28,0,0,0,468,1,84,0,218,0,0,0
831,0,0,0,0,1,1,0,0,74,1,8,10,194,81,168,398
832,0,0,1,69,0,0,139,711,1,0,1,0,1,1,14,0
833,0,317,14,343,16,171,11,38,0,0,0,3,0,0,0,0
834,0,0,38,0,24,24,1,3,135,0,158,0,67,6,413,1
835,159,0,405,0,126,0,180,0,2,1,3,0,1,0,14,0
836,273,330,16,69,111,60,0,3,0,1,0,0,0,0,0,0
837,65,6,5,1,1,24,0,0,207,19,117,12,275,86,62,9
838,0,0,0,0,0,0,12,0,8,268,0,0,207,124,351,0
839,1,0,1,0,0,0,0,0,105,0,22,0,68,0,760,0
840,10,277,0,44,32,23,0,0,66,377,6,9,9,51,0,4
841,0,30,0,0,1,39,0,0,71,1,707,0,73,18,6,0
842,0,0,0,24,0,0,0,208,0,3,13,434,0,0,60,172
843,0,0,0,0,0,174,11,245,0,0,0,1,99,45,304,23
844,42,1,39,0,92,13,116,1,17,3,7,10,322,44,116,42
845,158,4,355,22,204,0,131,0,1,0,5,0,22,0,0,0
846,0,0,0,0,56,236,200,311,0,0,0,0,0,41,1,31
847,0,0,0,46,0,6,4,409,0,0,0,27,0,18,0,376
848,0,0,0,0,7,0,268,0,203,49,9,0,310,26,36,1
849,1,0,591,139,0,0,62,49,0,0,18,1,0,0,0,51
850,10,67,1,0,3,17,0,0,85,199,21,11,0,426,0,35
851,597,16,140,0,1,0,0,0,89,58,0,0,1,0,0,0
852,41,1,0,4,632,0,226,51,0,0,0,0,0,0,0,1
853,1,2,0,1,0,4,0,2,2,0,462,0,32,13,368,3
854,0,0,8,0,0,0,15,1,2,0,363,212,126,3,142,24
855,3,0,7,0,2,0,47,84,37,31,46,97,31,98,76,288
856,0,5,141,2,0,0,208,377,0,1,1,65,0,0,10,113
857,11,32,4,70,0,121,1,0,46,153,8,337,0,129,0,0
858,84,0,38,3,3,0,0,5,89,1,736,0,0,0,0,0
859,0,22,118,222,0,12,235,195,0,0,0,13,0,0,2,12
860,0,459,6,73,0,20,33,294,0,0,1,0,0,0,0,27
861,0,0,0,0,0,47,0,1,0,152,0,0,29,690,12,0
862,0,0,374,59,54,0,264,2,0,0,55,8,100,0,1,6
863,1,0,7,60,9,8,577,12,0,1,52,62,10,17,120,2
864,0,0,18,435,0,0,9,431,0,0,8,23,0,0,0,5
865,31,0,5,0,0,0,0,0,634,0,204,0,26,0,9,0
866,13,185,3,501,1,2,3,12,0,121,1,60,0,0,0,1
867,1,0,5,2,39,8,44,2,0,7,1,166,53,18,337,197
868,2,51,25,255,4,109,43,394,0,0,0,0,0,0,0,0
869,0,1,0,0,33,0,18,0,9,0,13,0,659,0,182,0
870,60,102,176,143,2,10,157,253,0,0,0,0,0,2,0,2
871,4,71,95,62,1,0,350,90,3,69,11,131,0,0,0,0
872,14,377,0,1,0,0,0,9,15,301,0,1,3,56,2,129
873,59,2,161,112,12,29,93,107,0,0,217,36,0,7,35,0
874,28,0,7,0,4,22,19,869,0,2,0,0,0,0,0,0
875,173,433,105,49,14,1,12,0,52,11,2,0,12,0,1,0
876,81,24,794,0,5,0,28,0,3,0,0,2,0,0,0,0
877,166,181,0,0,240,258,0,0,19,0,0,0,0,35,0,0
878,183,206,68,63,46,78,2,6,0,21,1,206,0,1,0,15
879,0,0,2,17,0,0,1,0,58,0,451,20,9,0,104,279
880,106,10,6,2,139,637,0,25,0,0,0,0,0,0,0,2
881,731,65,48,0,25,0,7,5,7,6,15,0,0,0,3,0
882,0,0,31,293,16,52,145,347,0,0,0,0,0,0,0,9
883,48,0,0,0,34,0,0,0,273,11,183,0,182,5,176,0
884,501,17,1,0,4,0,2,0,342,56,2,1,0,0,1,0
885,1,4,0,0,109,1,61,49,8,39,0,18,136,46,347,51
886,21,5,340,20,36,0,475,0,0,0,28,7,0,0,0,0
887,151,3,71,0,2,0,0,0,622,0,32,0,70,0,0,0
888,0,0,25,96,0,0,6,0,24,45,20,248,1,138,2,331
889,0,0,76,43,0,0,13,33,39,0,504,116,0,0,23,35
890,0,340,0,1,3,78,0,0,77,441,0,0,0,18,0,0
891,38,2,156,0,0,0,0,0,748,2,26,0,3,1,0,0
892,6,0,45,0,0,0,43,0,283,0,392,0,100,0,35,0
893,0,448,0,0,0,390,0,0,0,89,0,9,0,2,0,0
894,0,0,0,0,82,0,223,261,0,0,0,0,0,0,312,55
895,6,0,0,0,819,5,76,0,4,23,0,0,9,0,3,2
896,4,1,0,5,415,250,21,259,0,0,0,0,0,0,0,0
897,20,0,438,0,1,1,0,0,70,6,398,0,1,4,0,0
898,0,0,0,0,3,25,0,13,1,446,0,0,0,437,0,8
899,2,0,516,97,11,1,119,192,0,0,0,0,0,1,0,1
900,0,0,0,694,0,0,0,0,0,20,0,206,0,44,0,4
901,2,85,0,0,27,411,0,0,107,33,1,2,8,244,1,0
902,0,348,0,111,0,293,0,14,1,47,0,1,0,51,0,1
903,6,1,0,0,362,336,0,0,39,0,0,0,198,0,0,0
904,0,7,0,1,0,382,0,47,0,2,0,65,0,238,0,164
905,0,0,10,0,0,0,201,93,1,0,18,0,145,93,278,55
906,8,0,5,31,718,27,57,28,2,2,0,3,0,0,55,0
907,1,187,5,187,0,300,1,135,4,0,33,31,36,0,7,0
908,4,4,0,0,129,4,530,72,0,2,0,0,57,1,22,103
909,836,1,50,6,27,0,4,0,18,1,3,0,6,0,0,0
910,5,0,45,8,0,0,0,0,585,0,280,0,0,0,2,0
911,88,374,163,264,24,3,0,0,3,0,0,0,0,0,0,0
912,1,0,0,0,386,5,14,0,5,0,1,0,431,97,0,0
913,0,0,4,19,213,1,458,201,0,0,5,12,0,0,3,3
914,0,10,0,115,1,5,0,15,0,6,0,757,0,16,0,17
915,236,471,0,0,22,56,10,0,7,7,1,1,29,21,27,0
916,160,0,0,0,190,0,0,1,225,0,1,0,258,0,71,0
917,4,1,126,55,2,0,290,144,0,0,62,3,0,0,129,2
918,22,0,2,0,314,67,22,0,173,0,0,0,228,53,21,0
919,0,0,0,0,20,0,6,0,230,263,113,0,261,13,28,0
920,89,95,0,21,0,51,0,0,20,330,2,20,0,223,0,10
921,85,51,58,354,0,0,24,1,16,30,154,86,0,0,0,0
922,0,0,0,16,0,0,0,19,0,9,0,451,0,5,0,435
923,0,0,0,0,0,0,0,0,0,3,18,956,0,0,0,5
924,0,0,1,0,0,0,13,11,0,0,167,560,0,1,141,38
925,1,403,0,35,0,497,0,6,0,0,0,0,0,0,0,0
926,179,2,684,15,0,0,35,0,14,17,5,1,0,1,0,0
927,0,0,0,214,13,0,150,538,0,0,0,1,0,0,7,3
928,5,10,0,0,0,1,0,0,876,6,0,0,43,2,0,0
929,0,0,0,12,0,0,11,353,0,0,0,29,0,0,108,363
930,427,192,192,54,0,5,0,18,0,0,0,0,2,2,1,4
931,0,0,0,0,12,36,42,569,0,0,0,0,32,11,235,2
932,0,0,0,76,0,100,1,507,0,5,5,106,0,4,0,123
933,0,0,0,1,0,0,3,828,0,0,54,7,0,0,35,29
934,1,0,17,6,0,0,0,0,12,20,66,201,114,95,140,197
935,0,300,0,269,0,2,0,97,0,8,1,186,0,20,6,38
936,471,1,17,0,0,0,0,0,403,1,10,0,0,0,0,1
937,166,0,49,1,222,0,0,0,152,0,158,0,109,0,40,0
938,0,0,20,0,132,0,22,0,1,0,18,0,225,57,342,60
939,538,237,6,0,0,0,0,0,14,123,18,0,0,0,1,0
940,4,0,127,103,9,9,236,144,0,0,0,0,154,34,20,0
941,19,23,0,20,115,49,547,0,1,48,2,63,0,6,0,2
942,0,7,0,1,0,0,0,4,3,18,0,0,13,46,345,452
943,0,0,0,0,0,0,0,0,270,203,58,8,196,38,116,14
944,0,0,7,0,0,8,439,85,0,0,1,5,1,31,145,173
945,0,0,0,0,1,0,0,0,536,0,18,0,150,0,213,0
946,0,0,0,0,9,1,0,0,3,1,346,0,177,60,309,38
947,0,0,1,0,0,0,0,3,10,14,144,199,0,0,0,592
948,163,21,3,578,7,0,0,0,3,1,0,161,0,0,0,0
949,0,0,0,0,8,533,21,0,0,0,2,0,1,180,145,22
950,0,1,100,318,0,0,0,1,1,13,147,152,33,102,2,18
951,25,0,138,210,3,0,60,299,0,0,59,1,1,0,114,15
952,14,95,0,12,26,28,10,53,1,118,0,158,118,90,9,119
953,0,0,0,0,5,0,17,0,15,0,29,112,45,1,269,399
954,443,54,10,2,178,5,16,27,81,35,2,2,19,0,12,5
955,0,36,0,0,23,130,76,111,0,0,0,0,2,0,364,164
956,161,66,254,246,3,12,7,77,2,0,11,0,0,0,0,0
957,0,0,0,32,0,0,0,0,316,0,111,68,341,0,46,0
958,0,0,262,0,17,0,0,1,68,2,461,1,92,12,6,0
959,16,24,221,189,8,126,8,143,7,1,28,0,18,67,0,0
960,159,0,609,16,109,1,22,0,3,0,0,0,0,0,1,0
961,10,64,28,21,36,205,3,50,15,94,1,15,6,328,0,0
962,10,812,2,8,4,35,1,2,6,14,8,11,0,0,1,29
963,1,21,36,4,2,1,591,81,0,23,0,0,47,84,44,1
964,1,0,66,8,208,8,15,8,35,0,72,0,329,14,100,1
965,163,80,0,72,35,0,0,103,43,107,1,145,105,0,1,12
966,0,0,0,0,0,6,0,0,639,133,0,0,67,83,0,0
967,0,43,0,144,0,0,0,0,0,503,0,260,0,0,0,2
968,310,35,0,0,33,0,0,0,69,3,0,1,440,0,0,0
969,1,8,0,25,176,647,0,10,0,0,0,0,0,72,0,0
970,301,65,0,0,32,15,0,1,30,2,0,7,474,1,0,3
971,319,48,10,25,113,11,265,43,23,1,1,2,3,0,2,0
972,0,0,244,141,0,0,0,0,0,0,97,426,0,0,0,0
973,0,5,0,14,20,172,24,178,0,4,0,265,0,1,8,179
974,0,124,0,430,0,18,0,0,0,10,0,324,0,24,0,0
975,86,343,18,99,0,34,12,13,0,0,3,9,0,0,159,156
976,0,0,0,0,4,28,18,415,0,0,0,0,17,2,15,404
977,6,0,3,0,198,0,458,0,204,0,0,0,62,0,5,0
978,0,0,1,129,0,0,1,239,0,0,0,0,0,0,0,580
979,0,2,2,1,1,0,716,0,0,0,4,1,6,0,225,0
980,1,7,4,245,92,493,12,46,0,0,0,1,0,0,0,0
981,4,0,0,0,2,35,0,0,17,64,24,17,14,39,15,688
982,0,0,0,0,6,9,15,5,1,11,6,92,140,225,127,214
983,4,41,1,2,35,3,0,2,0,314,0,0,301,239,0,0
984,0,63,0,65,0,75,0,294,1,14,1,50,0,113,0,181
985,38,14,0,3,476,11,410,0,0,0,0,0,0,0,0,0
986,9,0,0,0,1,0,3,0,6,29,54,268,0,30,173,338
987,0,0,4,78,0,12,38,789,1,0,0,0,0,0,0,10
988,0,0,22,9,19,0,76,3,55,0,31,0,88,0,547,59
989,201,266,0,0,235,169,16,0,1,0,0,0,0,0,0,0
990,11,309,14,52,0,237,0,0,14,48,41,9,39,68,3,0
991,6,566,122,103,0,0,0,0,2,98,2,26,3,0,0,2
992,0,0,0,1,1,0,0,1,0,4,0,489,0,2,48,385
993,68,247,501,111,1,2,0,2,0,1,0,0,0,1,0,0
994,1,0,12,0,0,0,23,6,1,0,84,0,50,0,404,367
995,0,0,6,4,0,0,426,85,0,0,3,1,1,0,364,22
996,35,1,204,48,2,1,4,39,131,1,351,47,2,0,7,4
997,0,0,0,2,0,2,0,0,404,428,0,3,15,42,0,0
998,118,532,12,204,18,14,5,8,0,0,1,4,0,6,1,19
999,0,0,0,0,0,0,0,0,24,71,88,78,39,0,495,130
