walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
688,3210,1414,34660,8591,8174,6876,7349,791,1182,0,21352,0,211,0,5082,0
689,49025,0,1948,223,104,0,327,50,22521,25322,0,0,0,0,10,0
690,57264,13641,654,4504,15244,390,2547,3036,1600,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,14010,12801,54616,6126,793,287,10424,53
692,5,0,1510,0,27,58,1,22,32247,43472,13559,1965,2153,3513,24,81
693,0,0,0,0,0,0,0,0,2106,28330,4244,55777,829,7515,504,0
694,12690,1379,6143,6900,0,0,29,0,9577,555,26926,34676,0,0,1,0
695,0,1,343,4,22871,161,54218,105,91,164,4392,103,94,441,16365,18
696,0,28226,31404,21981,0,5820,3081,6134,0,1792,12,391,17,24,14,10
697,847,14255,6,1,215,936,31,0,19390,14224,48,8,44943,3536,307,421
698,0,0,0,0,0,47,1,14,58827,2027,21459,4950,9025,190,1891,402
699,1362,14215,5,2596,23,169,0,17,109,71721,14,1765,15,5569,1,1546
700,10,6,35,34,162,993,119,594,30783,908,54533,55,7123,36,3674,216
701,1,1301,14,7916,1,0,62,2923,188,22017,16483,46376,0,0,30,1523
702,0,7735,0,8032,3779,21462,88,25990,0,288,0,2,16930,387,13698,542
703,2,24,792,1228,0,0,0,0,38010,526,40780,16687,0,0,0,1345
704,24512,1,0,0,40356,28994,0,3443,0,191,0,1,28,1466,0,0
705,14311,0,8755,0,1325,0,4397,0,44039,29,10173,0,4139,9,11288,220
706,320,719,317,21,893,2385,728,302,9187,545,58191,21979,27,21,2561,1004
707,13036,5403,40831,20297,9,0,365,87,1893,633,5017,11038,8,0,152,8
708,2002,22536,173,7137,0,11948,0,29918,1167,19447,16,92,0,4195,0,0
709,287,25531,103,35374,0,173,0,0,57,10537,269,15279,1112,6325,1743,1936
710,766,493,640,553,0,0,0,1,4964,15351,8786,50029,2108,0,14978,0
711,32524,283,31885,985,487,6,32849,0,1,165,33,0,0,52,0,7
712,4988,9946,1,11136,49948,6398,1,2815,1506,192,230,746,7487,2398,47,837
713,284,49625,0,0,1424,43525,0,6,0,0,0,2,411,4357,38,34
714,4774,1321,137,884,59517,9772,123,182,81,107,7,8,18309,3861,1,0
715,17383,54,4585,9356,4862,0,4,0,542,1405,3124,54843,2865,0,52,4
716,1,1,0,0,953,2876,19,46547,528,4752,258,8,13708,26607,73,2972
717,7431,0,2,2,1727,18191,0,0,22176,127,16,22,25512,23583,2,0
718,1,9057,1,0,2075,71806,0,0,3,1,1,7,14956,1314,199,0
719,5969,5081,43054,8067,19,45,5106,0,1202,3376,12703,1866,0,1,11550,0
720,462,0,14858,131,2065,0,27368,3211,23,0,21284,1109,126,0,20039,8126
721,334,13,1,10,7120,3221,3606,840,1,0,12124,900,6248,890,50189,13298
722,208,1336,5364,16269,1,0,142,33688,7,632,1059,4216,1,14,20,36328
723,18,28491,54,10,1817,8495,0,0,9389,21562,1085,0,1323,26699,0,0
724,0,0,218,0,0,4,1,23,15887,1266,38003,3835,0,1620,21587,16768
725,1938,11621,523,2091,312,16416,1,255,275,30876,15,6538,30,27702,0,20
726,303,23,8,14,126,19,493,6,367,38,5680,51,19652,4698,64751,2870
727,1246,4499,1336,5037,18,47,22,0,2637,51541,8253,20075,75,3368,0,158
728,0,271,0,37,0,2,0,376,2271,49686,2237,23943,0,19807,0,438
729,0,3,279,1,0,0,357,0,15432,6,2097,2084,74187,1209,2411,1434
730,43353,3987,22392,1389,18068,5658,5,492,287,3328,44,0,0,1,1,1
731,12524,0,4097,35,23863,10840,15850,293,2607,546,2430,388,19317,4080,1217,324
732,4654,5939,594,554,4937,73103,1137,7961,3,0,23,0,0,0,199,0
733,891,253,48146,3468,0,0,0,0,0,0,46237,0,0,0,0,0
734,2445,11403,0,5919,758,4346,0,220,3790,15386,0,133,7187,32774,0,14213
735,2,1334,7,126,32537,39100,0,0,18,323,40,7,0,25882,1,2
736,4733,21217,1849,383,7476,34707,2185,13857,7867,701,146,17,3,3189,132,574
737,16151,50168,0,0,22073,8449,2039,0,143,13,0,0,32,0,0,0
738,34893,24511,1960,2042,3111,497,5196,10864,7680,1174,0,1093,4423,52,489,591
739,24729,5047,5981,1509,931,0,354,3,4424,3247,6662,4640,25707,14540,830,270
740,3478,210,13224,18,153,1654,2,0,42422,5027,29187,2533,280,618,17,0
741,13126,2610,116,102,62,0,0,0,17213,59275,5281,556,228,9,465,3
742,122,5094,16127,6640,27,838,0,0,92,79,19013,51213,2,4,0,0
743,3157,202,4027,58,3948,225,396,103,1775,88,9734,15992,38421,8329,11093,1549
744,11,1817,1,5,7219,21028,0,3661,0,7563,15,555,6618,42815,281,6796
745,0,0,0,2,0,0,8860,4681,3198,8171,10,9492,4589,0,35558,24722
746,0,0,0,0,0,0,0,0,15,437,51,20389,10087,20261,936,46941
747,153,117,4131,9578,5,799,4676,44732,1,0,0,11078,1,1,11251,12407
748,0,1,0,0,2,2,0,0,12587,12079,0,0,74602,183,18,16
749,30,4,89,15,393,43,2968,4136,34,150,5,765,349,8907,4893,76626
750,152,121,420,4,1155,2921,16128,11734,0,0,27198,4097,0,0,19869,15005
751,366,16207,9606,23946,1145,2418,157,6936,58,433,1234,16173,1878,5238,3696,9026
752,12,10,9,11,0,6,0,1561,0,2,0,57753,658,1706,0,36884
753,2298,189,5148,5594,289,30,60421,25413,0,34,0,1,1,1,0,0
754,2356,129,80,0,3016,0,18,0,11083,2772,11424,7693,21979,9087,13377,15371
755,0,0,3476,7543,0,0,27898,434,160,51,3938,44655,0,0,6069,4666
756,19,63423,0,25,0,29675,0,0,28,2121,7,56,2,3798,28,0
757,22847,5831,12286,9815,2307,3220,0,28656,6330,1311,0,2,2510,3787,0,11
758,39418,27127,21,2,5627,4034,11,37,7624,12090,1647,848,222,5,62,25
759,0,1,2109,614,0,1,1871,37,94,96,4012,294,0,191,16991,72864
760,26526,703,6026,1673,4656,8306,11711,3196,30611,198,3859,25,837,0,1,5
761,2297,401,7372,9060,25629,647,19264,4953,0,0,0,0,9844,749,10120,8182
762,107,4695,75,9476,1188,3554,26,8825,13997,48,1520,4724,30263,3220,14106,2121
763,17085,2406,495,1217,9081,40,1014,5126,303,990,19174,11816,137,0,7683,22108
764,897,386,7977,45695,898,10,2456,11876,104,737,22502,5511,0,29,0,0
765,0,1220,0,18509,21,502,33,24134,0,20671,0,32233,0,167,0,1838
766,0,0,0,0,570,688,7,995,15162,28961,4929,4495,14160,13782,13029,1578
767,1514,499,30149,21237,0,0,0,0,2426,3967,19872,19438,9,2,0,0
768,2,465,0,0,8,172,0,51,2043,74425,1546,18112,2281,67,187,31
769,0,0,0,17,2,3,1,1,197,8621,1152,5866,944,26077,512,55922
770,3688,16,6946,26,52550,1957,10994,2846,458,57,3116,254,3219,1467,5794,4952
771,0,226,4,1767,0,83,0,1930,6,469,20,76568,0,6,1,18471
772,580,172,239,14,0,1269,18,198,173,367,6,54769,0,23150,1,18398
773,4094,31,1874,0,47798,10300,2346,0,5783,960,1072,127,10907,10415,3300,0
774,2093,1578,0,406,0,164,0,0,69626,21287,1651,148,42,2054,0,0
775,326,38913,0,639,60,25143,0,29,49,33902,0,2,0,0,0,0
776,7,10428,20,581,14,15,32,0,102,28578,7,41755,90,1030,223,15460
777,113,129,861,103,181,8,1225,5,2286,8140,845,390,24509,19802,23969,15303
778,772,3730,0,82,19285,25826,0,304,0,383,0,0,15132,33402,0,15
779,10168,14457,45727,21214,2107,1085,1792,1745,1,1,0,0,0,0,0,0
780,19,0,3071,0,16407,5,31725,19,991,92,514,1,34903,296,10047,398
781,39,188,4376,1091,65,361,493,785,11611,20700,4564,7288,4156,41829,0,1070
782,2669,0,0,0,838,7,100,1,52489,3461,21962,17361,187,3,1,1
783,0,16,1996,37126,13,363,32565,23580,0,10,139,1276,0,99,586,1428
784,5,75,0,210,0,0,0,0,385,1241,3525,44669,591,93,7,48334
785,15265,1498,57231,15120,0,2561,772,6055,0,13,0,872,0,10,0,23
786,17587,0,8,0,40654,359,4868,0,3696,25,0,0,31833,178,0,1
787,3325,553,5015,228,4231,112,980,2225,2597,1237,18984,33,16923,254,40784,974
788,29654,2,9373,103,0,0,0,0,39822,1,20058,31,0,2,0,0
789,7,1,0,0,11,68,0,38,1697,295,3801,0,7911,1618,72634,11192
790,21,38,0,701,255,0,77,332,1,61226,0,36215,168,17,2,429
791,20,2193,9,20,1693,4792,0,404,0,920,0,2,26920,34766,0,27647
792,24949,16,213,58,1565,2,655,107,54782,7,7122,8,6975,0,2163,0
793,0,0,0,0,152,447,3891,3239,104,0,580,145,10063,18905,51597,9759
794,1643,30586,0,3,3447,48304,0,14164,181,271,0,0,0,396,0,0
795,44,6,1,0,1,4213,0,120,1726,3737,3804,6666,3850,20568,22109,31784
796,815,421,817,5386,18,6884,90,6592,0,1045,12422,37840,3708,8766,30,14124
797,1522,22181,1114,36,1475,68314,0,4665,225,17,49,0,0,10,0,7
798,13649,21,0,0,5375,0,0,0,44630,476,451,161,32856,26,1188,23
799,48,18,119,161,4,2963,38111,2963,4,997,0,2,2993,23984,11794,14931
800,0,53,0,0,31,206,2,243,0,3676,0,22969,3038,21029,427,47738
801,0,1,0,0,1496,8167,2,1914,10919,2704,0,1746,1187,23282,0,47401
802,8,1417,0,0,4136,69573,0,0,1,265,0,0,350,23448,0,0
803,2,0,32150,5199,38,9,17963,2157,2,209,23374,3309,43,83,7173,6142
804,0,0,0,0,69931,19636,17,1,0,0,0,0,6977,2881,5,7
805,4,10,665,0,0,0,35,0,2201,100,19553,27182,1462,1344,13382,33040
806,0,0,0,0,2904,5314,677,14107,9002,831,9188,31422,29,605,10682,14308
807,4364,11700,9968,319,1612,35342,988,0,6580,14478,4343,555,6383,1401,296,76
808,6430,11295,648,1,31613,24986,2682,20,55,4,12,0,20464,1,391,5
809,342,1445,79,712,83,7494,8732,11910,372,0,17534,15530,0,35,25402,9543
810,0,0,0,0,13,461,9532,1843,1226,0,18968,0,2113,2785,59443,2487
811,306,52,14,0,502,4771,747,0,75,44176,2,0,78,48346,178,60
812,694,1829,1,584,22310,4910,1422,1857,5112,9339,125,7713,19716,11062,9648,2003
813,30,6,4,24,24339,45478,4197,16808,52,71,222,516,6,36,820,6347
814,0,0,2624,1416,0,22188,1240,19068,1,0,70,260,8235,44401,0,1
815,21890,979,8556,7746,0,0,32352,554,2457,468,3817,5666,0,0,5059,9446
816,3,0,0,0,152,0,6,0,13250,925,77162,879,80,5,6791,0
817,0,38,0,22,0,0,0,43,8031,888,47767,14101,206,3,26864,817
818,0,8452,0,0,13826,44047,6,0,0,374,0,0,2082,30362,9,45
819,15963,9338,59029,0,353,64,16,1,6642,2976,0,7,4342,548,15,118
820,15900,5,50398,693,593,0,30677,682,0,8,0,0,5,0,0,0
821,0,197,7,681,0,0,1,88,66275,26,14422,1164,12547,0,3846,0
822,22243,1144,596,10,36298,1684,5,185,5434,0,11,97,31006,196,11,64
823,470,13728,164,8984,1,1760,12,5346,2,0,1,5342,0,18613,0,44951
824,40,900,15,1226,51036,131,40874,3239,0,329,0,0,11,29,58,1105
825,499,0,5467,0,9,5,4011,0,2684,0,7292,0,12436,2,66658,0
826,1187,233,472,5330,2394,947,321,83293,0,2,6,2,0,0,0,5101
827,575,68,7792,7795,2038,1497,9666,66665,0,567,2000,0,0,493,24,0
828,70,0,12,1,240,0,0,8,27420,56564,2487,58,9509,2539,21,10
829,10,1326,63,1954,1,29557,0,0,105,6,1923,3401,4,60287,4,481
830,0,2234,0,1881,0,156,0,3,4303,34982,4046,39064,2218,7284,176,2775
831,1376,6,702,13,943,0,11439,4,18749,2,12635,3,35981,0,17153,0
832,14163,1921,2013,32,3501,633,1145,2,2775,0,48073,0,2111,32,22458,0
833,10669,598,4246,80476,0,0,0,16,1989,0,1430,0,21,0,251,5
834,1,6,1,2529,1,3295,6792,81212,0,0,0,7,0,450,2438,2581
835,1688,33,0,0,18990,21482,31748,15582,5843,22,0,0,2657,371,19,171
836,0,0,1315,3,8462,22,22705,639,0,0,200,0,39425,2749,23168,152
837,14208,36765,3755,0,3447,13484,0,0,7255,4011,5448,3497,4719,1421,687,70
838,19,5,10,4,137,1094,1394,2375,0,0,22,0,7041,8731,35078,42696
839,0,18,3090,2404,5557,2003,45385,25107,0,3,6547,10,2,10,6950,1838
840,31,12,8,3827,2,263,7,1195,0,93,10472,78111,1,299,0,4926
841,6848,375,11060,306,4,116,3091,172,16627,181,54466,884,1933,166,2295,50
842,0,0,96373,517,1,0,1434,0,0,0,1027,261,0,0,119,0
843,38,503,181,49,10261,3802,1955,6751,19,606,4419,13133,2053,683,4091,49915
844,40007,1501,0,7,17773,253,1,0,11372,536,5647,1,20742,2,883,0
845,1740,1272,51342,3087,0,0,41495,6,1,189,6,0,0,0,0,0
846,1973,963,57,1670,14994,25271,0,222,10600,111,160,3,26031,16316,0,0
847,9,896,919,697,1740,49532,4003,755,459,168,0,1,338,39343,1,117
848,0,3583,430,67053,1,0,9,1,878,10149,6629,10365,0,0,0,0
849,0,991,0,21247,0,1855,0,75444,0,0,0,0,0,0,0,10
850,0,0,0,200,1330,0,84437,8082,0,0,5,833,1,0,1359,2955
851,8632,588,148,0,5566,173,78,63,44614,8451,5286,0,15802,7173,1661,0
852,55521,34799,23,0,2632,4680,48,1318,32,121,0,0,38,94,1,0
853,1258,0,1332,372,24544,15413,4742,1650,57,0,117,1598,267,13758,1176,32586
854,0,0,19159,9,5,11,60493,0,9,0,18197,1184,10,0,572,0
855,42,7,2210,12702,22,0,1,463,282,9104,11039,48421,154,739,4128,9167
856,5918,17378,28966,15608,1192,3773,2666,4512,1059,8147,125,5811,1,7,115,2699
857,39,138,20216,28377,135,2,6171,20220,17,0,10531,10704,3,0,1,2365
858,17077,14,60745,162,102,1,16759,1,2286,0,1541,17,4,6,0,0
859,6,1876,0,21453,14,94,0,0,758,43735,273,29553,63,1147,0,0
860,7,0,1,0,4632,2493,76184,13715,1,0,2,0,42,22,18,2181
861,14072,5267,21504,3992,21163,1554,23902,787,1741,2267,823,571,6,648,123,2
862,0,1,0,2284,0,0,0,8158,0,0,10,57697,82,81,208,30663
863,168,14,5,39,1602,145,31197,16,2164,1,200,1,12854,193,50650,3
864,90,37185,6842,15737,0,27,526,243,2395,3371,14452,17505,0,1,372,0
865,7504,1054,30465,4588,439,2239,2078,9692,1,0,5832,1,1,3531,11315,19923
866,530,3763,12333,6730,0,2,36888,841,2,282,14402,6640,0,0,12587,3773
867,0,0,2977,570,28603,0,66567,327,7,0,204,51,3,0,89,42
868,5,61539,259,0,87,5,132,22,1140,35800,2,0,394,30,35,0
869,13454,261,19437,4476,11841,0,8074,0,1370,483,14951,4998,8027,27,11641,51
870,0,1164,0,414,377,5,49,0,3070,1357,53451,5983,906,7721,23522,1479
871,35,3,2736,367,19,13,1103,714,6573,7156,9119,4429,61452,193,1512,3447
872,7287,883,53361,31683,30,12,9,0,513,22,2333,3081,47,0,99,0
873,0,5,43,191,0,0,0,1,9694,4364,360,1462,17738,17871,40277,6804
874,2,86765,0,5501,13,4820,0,2344,2,81,1,21,5,73,0,2
875,0,277,18,0,0,134,85,0,1439,68485,57,47,50,28812,57,85
876,0,653,0,0,0,296,14253,0,288,4318,202,3127,28549,3863,42577,1011
877,750,321,16,61,4271,34802,22856,24413,1401,111,0,0,165,8619,0,993
878,629,24610,0,311,546,4448,0,5,14983,38664,2883,11351,158,88,4,0
879,4,43312,0,333,3470,31111,2,606,2261,14701,2,19,1445,1828,12,23
880,4633,293,2081,0,252,38,8227,0,30233,10779,15469,1591,2215,78,20373,2822
881,355,17863,1,56847,10,738,12,288,84,8051,43,13931,229,745,66,110
882,2538,1065,6962,3658,951,113,6955,26071,729,21,5698,8217,4,3,9901,25578
883,24820,6,153,14,2953,54,8,25,20481,2260,118,1,27664,8055,12711,1
884,0,0,0,896,2901,8407,68292,15693,2,0,6,54,181,744,72,1767
885,18166,0,787,0,1470,159,3724,49,3551,10700,9587,1768,2095,32232,13033,1652
886,1,218,1846,809,3,108,1945,7421,5948,0,769,2206,35686,0,7590,34384
887,10833,21743,11,1568,15781,10027,5380,6324,1426,12581,1489,9250,60,1306,0,537
888,733,66032,14,1,979,8166,0,3,235,21751,6,9,0,818,5,9
889,16056,3718,29967,3814,17503,4075,12159,3778,6,445,4077,610,0,1647,57,284
890,5031,155,491,48,3081,2524,834,145,2266,22,57,52,6521,4454,22024,51133
891,15,0,703,232,72,529,38007,37418,32,0,1499,610,47,86,8134,11366
892,1204,20778,1195,14862,0,61,1,444,71,32257,137,6789,0,8483,0,12305
893,1703,22601,2515,2406,11,123,1030,1604,1048,41932,6316,13137,0,11,275,4208
894,99,20,253,438,0,0,25240,16386,156,145,6014,2279,11106,1003,30315,5521
895,17840,224,0,87,1779,0,1,2,39908,0,29,76,39553,0,19,39
896,0,0,245,1722,0,0,0,0,5,14284,697,66977,20,8616,30,6757
897,3710,48744,2144,6395,1786,26768,690,6849,0,1445,62,14,32,25,131,1
898,3107,90,22270,5193,3322,0,11541,1498,2100,1571,7208,19940,115,410,5902,14070
899,163,1170,67,62,64620,7296,8,2,4343,1166,0,24,12440,7770,1,0
900,19,36,22,0,2,24,0,0,851,26,2128,817,1423,672,369,93350
901,23017,0,2008,0,8300,0,4496,174,56909,5,41,8,3458,0,400,13
902,47977,21174,6812,1065,0,969,0,6,19716,510,698,0,0,0,0,0
903,10,157,8807,41,2239,1,50755,3,0,1,1805,2,10983,1,24324,1
904,336,1805,2,481,42,13,6,114,5784,22219,952,4585,11162,46118,4811,378
905,34502,1419,38399,9590,1,0,24,0,1560,0,13671,0,0,0,0,0
906,0,2234,0,0,3919,55998,13487,17228,0,0,0,5,3568,1105,1116,240
907,1415,0,46372,5,1440,0,13263,0,2,0,32360,0,3,0,4082,0
908,17952,1504,1253,356,1874,369,0,0,65325,1094,0,66,9314,0,0,0
909,502,375,4682,3908,0,0,2454,2,20592,3795,12166,40934,3261,0,6083,1
910,19900,389,23730,3931,0,0,4210,27,5045,0,676,1412,1,0,39836,44
911,9759,3966,20719,306,31760,6637,16670,27,1194,4,1347,0,3947,0,2370,0
912,1,17,0,0,0,391,0,21,71631,4190,1,21,1674,19640,674,1019
913,25,359,38955,904,294,2,2885,0,0,8,48547,4,0,2,6829,0
914,7046,13798,3985,520,85,9,436,0,25672,42663,4065,5,180,12,409,2
915,32988,16621,96,967,63,0,106,3,27763,19769,188,658,0,0,24,0
916,3346,52461,83,1352,6603,10430,872,2757,8674,4573,402,424,2466,1058,946,2030
917,1354,40,136,104,18477,5,31,3,3400,321,756,51,58855,3523,12167,2
918,50,16559,1,4527,52,7947,0,1901,26,7528,1,59257,136,1059,185,193
919,25,1572,16456,16199,150,0,1582,0,26,4741,34401,18531,146,1067,3258,887
920,1366,15,0,4,0,0,0,6,7356,12978,31181,43323,143,2618,1,117
921,11,0,43415,4491,10,0,36388,1190,3298,0,9459,0,0,0,516,1
922,1958,644,32151,7184,1028,932,727,2,5749,1,46542,2309,0,0,0,0
923,1,892,0,1,6,13455,0,172,216,4756,331,61,2863,67646,3260,5116
924,0,1366,219,7829,0,41350,0,49030,0,0,0,55,0,0,0,33
925,44,192,17726,49842,14,83,2128,5669,19,11,2469,19396,0,0,0,1494
926,507,1360,810,2059,27,1,0,8,51234,5527,27578,3047,5023,517,380,144
927,9660,4991,0,0,3301,36237,128,0,21711,45,8,2,19948,2596,183,117
928,818,0,0,0,34,10,1,0,43480,7784,319,145,14431,30600,1139,177
929,1553,0,1,0,16006,9016,30,0,2982,0,176,0,44422,24383,108,0
930,1032,6290,21838,14610,9625,403,23814,10034,128,1666,0,0,844,4,5957,2522
931,16,0,441,629,4,4,2217,2117,0,0,20,378,35200,3,58250,149
932,3531,6378,16,0,5067,0,0,0,30954,1824,35,2,46595,4347,266,0
933,30888,27830,6,3672,715,44,3,1,3645,29733,1,109,408,911,5,1010
934,5634,17613,3682,68773,1,2853,9,301,116,0,2,0,0,0,0,0
935,16823,8567,3268,1710,23490,1987,7864,510,9574,9007,4,0,4266,4358,2927,3871
936,0,0,35078,1156,11353,21291,9577,17811,0,0,0,52,806,0,985,1164
937,686,13190,22,4,1406,325,192,268,1619,55975,7,1477,568,22328,1,1006
938,2018,3145,996,263,0,0,25791,34665,4,0,2277,3741,0,0,15697,10564
939,0,4906,24408,55046,2,1970,50,2540,0,881,0,9697,0,1,3,15
940,1,0,1,573,0,0,0,66517,17,21,6,1145,0,394,0,30500
941,204,433,15,65,85506,9595,1507,1652,0,0,0,0,238,269,0,0
942,1602,602,0,0,85680,11603,0,0,101,53,0,0,5,7,0,0
943,711,0,9162,0,1041,0,16898,3,18463,516,21233,0,5884,19173,5211,348
944,523,2420,2872,22937,3159,2089,59833,4971,39,224,5,5,22,161,0,14
945,0,416,0,133,31,459,8,131,0,45,27,11,61251,29448,2472,4859
946,14,2958,60,2221,8,4858,5,661,36156,22146,14631,14473,0,275,0,29
947,65,1631,1,1161,197,3782,27241,5915,3,0,22,3,4624,8145,16083,30159
948,226,89800,2866,2812,54,140,316,585,0,2613,0,21,0,1,6,1
949,38305,4066,227,0,35098,39,18088,329,16,0,4,0,161,60,2630,240
950,241,3497,9,293,0,3344,2,195,0,3730,28768,817,23881,18678,14576,1116
951,3483,659,7171,58896,0,43,0,1,7265,13,8034,13152,6,42,2,2
952,14,0,583,265,1,0,63032,7870,0,0,4109,1,1265,0,22146,71
953,0,4472,17458,44432,71,768,9,3208,237,9655,4874,12567,97,608,16,383
954,151,14,2,16,43,89,0,74,131,991,1127,40967,115,122,6200,48941
955,10,8,36918,0,0,0,38594,0,783,130,23159,14,0,3,0,3
956,0,0,1779,23883,1,0,12725,14658,2,1,2911,590,63,216,6956,34832
957,13,47289,2352,12466,1909,1773,2497,847,526,21813,1019,1246,3295,1,1783,64
958,277,3096,44309,20687,4718,1691,14090,8439,1037,24,319,162,3,0,2,0
959,3317,11313,0,1,70758,8522,1158,2260,6,12,29,202,6,62,243,1607
960,16,2,0,21,3164,5,1,13,54584,16420,152,31,21683,3028,88,67
961,38,2,0,0,0,0,0,0,26,8924,1537,18487,0,53064,111,16837
962,2,47154,86,28778,0,5,0,3931,0,17477,0,1506,22,31,0,96
963,617,1,27,0,5067,1,996,0,283,48,13,0,58704,5048,10061,18417
964,0,0,194,0,1772,59,4054,1106,1525,0,2113,989,18525,901,20986,46707
965,147,0,24,0,18130,5321,59590,6955,3,2,0,0,350,35,8331,218
966,5,501,1,489,151,9831,7261,7526,0,487,0,32,36,58116,2,14674
967,0,0,0,0,363,11838,10571,11258,18,0,1,0,88,41120,152,23808
968,59,1,190,0,5,0,32446,6181,0,0,4252,8158,0,0,6793,40899
969,20065,291,26,647,67958,9599,135,536,248,0,1,0,0,1,61,16
970,8217,85,1596,0,200,0,78,0,47789,717,40830,0,1,0,14,1
971,5224,35789,0,1269,8002,23086,0,9757,5970,721,0,76,8745,110,1,78
972,13,45,4669,2,440,1210,73563,6654,198,3,689,1,103,0,11062,230
973,0,0,32181,10643,14,1632,23705,7998,0,3,5151,12719,0,263,3018,1566
974,0,1,913,6376,0,0,2283,1239,0,1,0,81591,0,0,0,6934
975,61,28,221,37,36,4,2759,82,3772,519,8014,417,5384,7,78244,0
976,0,865,0,358,0,181,0,2,60427,33618,2295,1550,59,0,0,0
977,1161,10805,1,0,24306,41540,3,0,833,8892,4,5,7161,3509,483,79
978,968,253,89,0,402,1630,4,0,6905,501,4214,2070,31170,17414,6636,26488
979,1725,74,18003,4548,715,57,32908,3414,0,374,198,16459,12,1,6447,14219
980,505,17487,2,2,8481,42567,3678,72,297,11233,3787,404,361,1814,8035,4
981,947,19,23535,3470,25516,1822,34095,6555,0,18,0,0,66,2499,11,752
982,8,7414,21556,67553,1,2,0,1365,18,18,0,23,3,1,0,1727
983,1125,0,62,1803,59,0,38,0,9561,1615,16179,68464,320,47,22,0
984,0,267,9,52,761,12939,37,33,0,33397,1,5877,0,20858,0,25063
985,282,11787,213,75469,2167,1656,1424,1400,2308,231,0,1840,61,0,0,597
986,0,0,0,38,5170,2165,47596,29798,0,0,0,3,319,6337,6361,1253
987,1827,2074,415,29,11,0,8,0,13741,13293,0,0,61366,1783,4605,0
988,42,20660,2196,49889,7,10,669,169,21,11303,605,13441,0,0,0,0
989,27832,64319,599,0,3308,356,161,0,12,129,19,6,1529,833,0,63
990,0,1936,0,28,554,1713,4690,25,3,6222,0,1719,7765,65283,1429,7708
991,815,9385,0,709,326,89,4,21,1195,2265,64,411,41547,32983,7867,584
992,16610,15010,419,187,23,943,0,235,23229,12072,27081,2326,0,793,0,1
993,29972,19341,20289,9478,12580,3494,1090,1950,34,0,469,0,35,0,14,2
994,4115,7148,28811,9695,61,0,1719,3045,17581,9459,7239,8016,317,5,1431,19
995,13414,28186,0,0,14466,40976,5,541,7,118,0,0,104,1327,0,1
996,238,39,4764,14934,1286,51,1482,1562,77,89,18219,49124,44,123,0,6781
997,11,492,190,2,421,96365,47,224,49,0,123,0,823,854,105,75
998,5532,44043,161,489,9315,23593,56,114,993,1049,1415,3764,248,2673,3671,1262
999,74043,0,0,0,7707,167,2,55,16524,12,0,0,638,64,0,0
