walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
642,1,617,0,28935,1,531048,0,413055,237,9067,1,60,263,4842,14,9917
643,1,0,2,0,731,0,68727,0,2882,560,132093,9,158710,18102,615620,583
644,0,0,20331,78378,0,0,4436,35440,0,0,196163,598892,0,0,36811,25713
645,146143,1024,48852,6,371,0,0,1,461519,257889,12125,0,60652,0,8785,0
646,39,410424,642,1675,2740,500046,912,54411,0,7232,1,1380,13,7661,39,9011
647,1,10,1687,2633,7,5709,33328,203202,0,3,622,15316,0,2,10586,725046
648,44828,2494,637346,125043,8148,66,172844,1,1866,37,3,0,4903,123,1,281
649,31456,104283,17989,0,124,0,7659,0,146004,581650,88672,0,3959,0,15066,0
650,4107,20759,23,404735,6538,1018,30609,53449,32735,53659,980,218220,87500,9505,44537,26455
651,0,516,0,15,26323,26387,0,316,29968,28803,0,75,495866,208419,54413,124373
652,104629,3321,0,74,51603,18902,927,521,288599,80401,15580,91770,246621,77449,13721,1978
653,17119,7770,284,0,1679,196,3982,236597,17274,50522,10917,368,1106,134963,5147,510167
654,23313,39733,14959,558,3141,1708,706,0,5429,64763,37555,25148,186582,582259,6539,4053
655,282,395842,20,2377,1442,59706,0,5139,14658,313715,1,3737,1937,188371,0,10666
656,457090,6376,149,3,150304,272390,439,51194,996,13,392,8,10403,36440,1690,9485
657,6550,95238,112,62,310831,190018,2217,9638,5384,171574,5,55,16495,158944,7892,20498
658,0,0,2392,0,26705,545186,57900,350418,0,2,8,8,933,10859,3169,34
659,5296,0,35845,17936,55032,10947,46928,6123,9,0,119028,154112,106950,82851,39004,314186
660,264596,6872,14514,3802,438736,190337,28384,40944,0,0,1134,5662,0,0,0,38
661,3578,16022,6193,0,5655,180886,0,0,21533,236871,6740,0,44617,473800,768,0
662,3014,474,75279,5518,230058,261,216401,3963,27948,2496,139336,11299,13948,2000,258646,4818
663,0,6851,5,58297,411,63,11799,59870,5799,0,389013,341345,3832,310,22576,97350
664,9013,46592,27946,212392,365,1329,2133,4557,11945,336145,6013,206269,43031,87521,6,19
665,4917,3320,10363,1,44362,157,648183,0,4616,3356,381,0,42,1529,276471,0
666,164809,38934,114574,109424,84109,449526,10558,16287,2557,0,4544,1,2156,0,452,0
667,105933,278091,17752,12932,85254,53,6487,8599,9964,317245,1012,147527,0,0,2311,3814
668,96834,32794,5080,0,157891,2066,2478,1459,161128,35215,0,0,497487,0,4813,0
669,11298,75159,212,95592,10270,15774,6600,10321,77740,34141,346,448520,127241,11084,58159,13506
670,6059,1979,429271,0,9478,1487,546747,0,513,195,925,16,1223,600,0,0
671,2518,52,2532,1616,25220,0,68,83,1984,73455,278455,442499,41786,342,125854,1180
672,11790,2030,129051,5,81727,528,612103,0,27870,2780,7851,1051,16673,2216,100597,61
673,74,50,408743,16620,3,46,281855,147649,4073,269,22244,42973,5323,144,20520,45127
674,298,106,8326,281034,4,0,258,666999,0,1,0,28125,0,1,0,12579
675,52563,7556,54600,623116,1864,1044,19213,220914,35,3615,7345,4795,93,0,0,0
676,0,0,1084,0,94418,0,74644,0,16,243,15600,372,234220,63,576569,471
677,621,893,7,46,5449,2870,0,0,462221,4208,36693,3144,198980,42965,143210,95153
678,46,526,125637,28319,0,624,1,40110,701,2166,770131,189,320,15140,3,14421
679,802165,146787,3207,0,26948,12,758,262,12559,3235,682,0,538,0,0,0
680,93144,396934,11882,253709,0,25786,0,56633,5,14441,19571,122597,0,259,0,0
681,67718,1714,27020,22879,302604,4388,18771,7215,67535,78367,272,4230,322155,58581,6235,4239
682,6208,7,16638,1287,241538,183892,35999,27975,14004,6316,4778,97,146421,194955,98374,16222
683,1060,19999,973,436264,768,20021,293,436054,43,13784,64,15204,3,21751,4,29598
684,0,0,2464,21,4680,26,2361,9,1240,0,910,0,724096,214498,47433,0
685,0,116500,16886,352296,0,183758,100929,210044,0,2432,139,3716,1,5,150,9918
686,4339,1596,5642,192339,742,252,1348,87,6304,10244,1594,768191,494,267,1321,2721
687,131,608504,0,0,1471,139537,0,9,6940,15503,4,794,10212,211660,0,2922
688,0,673137,0,0,0,0,193,5047,0,272543,0,19688,0,2701,21,26089
689,6277,3088,0,521,359914,42679,325975,246719,0,0,0,107,0,1696,4990,5814
690,1275,21268,358,551,4,19510,0,109479,618,32519,18,9304,0,607657,0,194791
691,0,1,840,1072,475,7,975,355,22270,720838,1353,29535,1251,177633,4491,36398
692,0,0,174,711,0,0,146,312,386494,151751,181628,102075,159491,8738,1648,2593
693,0,0,277597,6258,576,0,543505,8073,0,0,51797,186,248,0,108660,31
694,23354,0,3183,31564,3107,173,5172,57,41260,0,60877,803546,12304,22,13670,0
695,2060,494,1447,46973,11531,183335,60140,488587,7397,357,8366,33053,40419,37882,32083,41235
696,375352,9118,188,4,4204,0,0,0,499242,633,86757,5,22239,0,0,0
697,0,0,0,49,0,0,1,341,382844,212026,370232,30160,0,0,1,896
698,15,0,0,0,166,989,986464,769,3,0,1,0,745,469,8836,789
699,39,701,42743,61717,0,39,3,66,32,274,178880,23110,0,0,171307,518682
700,157588,213466,377,30,23721,50490,39,8,236633,211978,24803,28857,38532,7487,4,1076
701,98121,447050,0,21,58368,50733,131,23,5334,307688,0,1,20641,8304,316,3
702,384,0,115,366925,84,0,49,319594,1866,6293,23463,173642,165,5395,223,98256
703,46082,267378,383631,136014,80568,8750,7722,439,311,42622,7203,141,3242,4689,5935,149
704,866,18,15468,0,1448,0,10,0,192,314,921331,49,426,694,57680,18
705,1,5,4,0,3309,653,483090,94,228,44,3,0,41103,736,469452,208
706,216,64002,0,25479,156196,433535,0,11,1253,171493,0,35111,0,106257,0,2158
707,221496,50570,248504,28221,13845,4689,39283,484,106700,8091,174333,0,65418,313,34412,13
708,27129,1612,63248,2202,12040,1,557068,154415,104468,15,56195,9891,0,0,9071,0
709,2,192042,941,264898,0,2,214,24702,143,305486,1421,204790,41,234,1299,214
710,13274,10523,331342,152876,18376,17773,5137,88726,2341,50358,236,100406,6926,138971,2172,55373
711,771,11770,365,986,73,38529,463,3,458246,59718,1,0,211748,215046,54,0
712,133,40522,151265,789486,0,0,0,7466,4,3,479,9205,0,0,2,0
713,3208,576800,1132,8710,0,0,1204,626,0,318106,2103,78086,0,55,1658,4665
714,0,0,339,6,0,0,58723,57203,0,0,576,81,26572,231239,177676,445467
715,417411,458532,2620,39,123,30391,2313,0,61755,1081,21319,1785,461,0,614,0
716,77,1768,605,5060,26,334,8273,977352,396,195,98,1327,256,161,214,2877
717,27,65063,0,5764,1,71724,0,15061,4,296077,6,119,5,535171,5,7338
718,2357,677,504,224,1736,665875,2127,41936,936,53,5,0,9099,189642,30895,51609
719,1,134,174851,127714,409,7,388428,5886,15985,1843,23437,12208,35961,2536,162036,43006
720,196,1072,410859,5456,107,35952,283929,3688,2186,5375,56204,472,5510,82387,102077,0
721,90193,596726,93099,85671,2976,63030,25101,34562,33,15,3808,680,0,0,105,316
722,4131,117807,232219,625121,2043,10898,0,3896,124,1105,10,14,0,208,0,0
723,9298,37884,1289,19486,18965,42787,681141,73982,11761,82,0,1,27912,6901,29378,35502
724,0,0,0,25387,0,356830,466,186276,8309,14518,11776,28818,6282,345839,14047,136
725,18,146,3760,14051,3840,289,1194,787,2,18427,379,108844,405161,254493,35543,150789
726,92,89,11,29,1173,14454,1411,256050,7804,6468,28269,61324,10919,2971,85396,519464
727,460912,858,273913,0,91926,5,169683,26,38,0,84,0,779,0,36,0
728,2263,228,13581,293759,107622,1433,207539,354517,1340,466,864,1050,1132,1687,3007,6005
729,490178,11524,221,27,258232,3109,6499,11852,84340,3462,33138,153,3528,12339,65375,12955
730,27744,25746,155957,20437,68433,137601,193724,96013,19384,54833,6549,1769,76652,95116,1,14741
731,370436,104886,0,30,2737,26159,0,2300,330388,145104,0,2,1941,9893,0,1867
732,330021,15325,204173,10196,4944,8041,14,522,318015,388,104303,83,22,760,53,819
733,26,30913,898,239469,22,22246,958,473379,0,31981,77,31383,0,1376,529,162780
734,10077,11608,21851,49499,384793,327899,44347,144352,448,225,237,539,0,3,1,0
735,2,1,15840,5458,0,130338,1515,209960,0,2,2220,103,213,120725,76080,434438
736,121,315,3437,1830,364,213,35176,164,777829,0,38947,0,17132,1,122310,1
737,594,5,48054,94,1,2,2928,0,437,160,931854,12172,524,481,247,1404
738,2997,0,729904,119662,189,0,111539,33818,0,0,9,10,0,0,4,0
739,11090,3572,100216,454122,74,33466,35,393176,125,0,174,1,153,0,147,13
740,3,0,1,12,496466,148888,31,152,11375,514,8,1069,282457,52200,2,4883
741,8043,11156,149691,449253,280,436,3292,372689,0,1,392,1226,0,0,50,536
742,27429,0,13577,24,1818,0,14544,3,10427,14362,11544,4,62684,793292,31728,16126
743,43152,5,122539,212,2026,293,113684,41,653711,19727,686,0,13564,9746,18579,0
744,0,178,164804,10589,1239,261,809346,10902,0,6,0,135,0,10,0,128
745,0,120038,0,148354,1014,195363,959,251898,0,3210,0,0,17728,220044,102,39267
746,8773,10028,147508,96100,18868,8476,182550,67699,28,14680,2263,313779,42,82000,1269,41280
747,286801,161737,41974,162908,6,2277,0,0,74453,111731,45608,104221,2,3563,25,0
748,44,309,11,3013,1,0,0,0,63,92479,923,70575,336651,159476,327417,6258
749,186,61,146147,17554,11572,16719,193955,123196,25,1,440168,4905,454,15,25744,15084
750,35801,9598,252425,22001,4606,10356,7924,1507,15,12562,511720,98656,0,18692,730,9720
751,6,59,44973,22072,587,4,15295,12222,6,105,41965,681548,0,2,11535,166613
752,154226,608786,20776,213039,130,16,0,0,511,8,0,0,34,22,0,0
753,134096,7862,15,692,405197,1236,59,25,8764,2895,0,21,430079,4217,2012,0
754,14937,2133,174168,168,14174,28602,120248,227234,4211,7,8266,6483,14,6270,60,390104
755,150867,1533,134630,959,7103,14455,256107,424150,0,0,55,2,68,2,2007,5679
756,6997,0,74599,21458,16120,1927,39574,271324,0,0,159102,335335,1,0,40616,29785
757,7,18493,25,174257,2967,33983,1142,234962,0,0,0,98403,0,0,0,431255
758,7095,340,20731,2971,472915,75184,3832,4426,96594,77326,41844,35491,55041,83060,12681,5297
759,1,433144,0,38430,5,13,0,2495,0,523663,0,469,7,1,0,370
760,1,6,0,7,8689,1900,2425,1338,0,139872,2,48666,312834,137327,230849,112982
761,34,294780,7,298692,1246,222852,93,22142,4080,20418,0,43092,2512,64676,0,22092
762,223615,1752,15,0,437985,360,1,0,330496,244,193,139,2582,213,41,3
763,411,79,56857,2552,308,630,47671,1864,6,8,668000,0,0,1,218538,17
764,772731,2065,92426,34192,8210,0,2,0,88368,0,0,0,281,0,85,0
765,3562,224054,31,51,0,16114,0,1,1902,687430,1122,12,0,62706,66,20
766,42988,9860,1,2,223898,312018,39,42,98348,161166,1235,2510,15184,128824,286,0
767,851754,0,3213,1,138998,3,1103,246,1856,0,145,0,234,0,845,0
768,412449,9976,3,37,498514,8149,28,150,35,46235,0,2065,4189,13813,1,2313
769,11663,218798,5,44070,158,0,58,0,20293,684144,398,11639,3392,1816,803,439
770,17593,1552,1493,331,482895,39627,770,1169,336,7,0,3,143275,307608,0,226
771,3229,21,608,133,306990,26412,349624,300,49,127,51,49,293856,15904,134,173
772,41625,258919,175,2678,23372,50280,169,7289,0,449122,930,4596,13067,105750,7886,29059
773,0,69,0,142866,0,49,0,286652,2019,9298,6030,420548,4053,5,5996,118430
774,114006,500,521237,70579,55056,39,67690,6,6189,8337,16416,110268,5611,806,20983,21
775,1904,7341,104,6,127,1384,119511,53,2242,2314,3355,400,57291,1376,778414,22338
776,158687,56949,99949,43556,23842,75671,34398,5074,170136,44595,15825,8089,60124,176462,10322,8083
777,60901,1,40045,1672,11543,336409,7495,86,81340,1559,13792,210,36425,389973,6933,6745
778,0,0,475990,2,5177,8035,253513,11387,28,8,193404,16,399,7070,33438,8947
779,91,63,6,20,61,10827,1,152,175661,279629,170,16909,188295,299215,379,24325
780,102,7015,4,0,436733,389832,2838,16590,2,0,1,0,31444,60056,22435,30827
781,65081,25166,149880,607023,850,0,8,1,116322,976,30869,71,2463,0,0,0
782,56543,202279,17,6385,55009,616102,19783,37156,3,686,15,0,1771,924,61,85
783,1,1,0,0,0,0,0,0,531204,134961,176509,41489,95914,1322,11043,4320
784,62959,33176,342695,222434,64,32,17587,77536,1,73,24535,13259,302,87,105643,94463
785,0,0,20007,0,0,0,22661,39,2,0,77937,0,0,3,876613,606
786,1143,74918,360,80643,9,2773,4,5,46,169605,12,73916,6,101518,0,492304
787,1355,0,15,0,26,188915,27694,428628,7677,18473,16895,17685,1035,239494,15,50234
788,407461,209494,342662,440,4,0,0,0,11849,24469,679,223,12,0,0,0
789,191815,5,84750,288,3239,0,59051,1688,255829,14,185881,3511,7275,3,130064,70876
790,34200,417853,11981,432334,2392,10227,11097,40341,220,0,7887,240,7,0,16323,12146
791,18,0,110,0,11,0,48,0,196441,0,31565,0,762267,0,8831,0
792,1,3,216565,267025,8538,3846,266094,104115,2047,2,21247,8958,4444,16489,3573,73382
793,13,0,49,1,134,3,12,0,3036,54,963421,20912,1744,16,9286,319
794,1597,0,2289,0,9795,527,4366,11,1509,1338,4174,132,1181,34637,47,937543
795,401811,8669,142528,120130,100149,43000,73509,20100,6204,4547,5491,70050,0,0,0,0
796,21055,5117,81193,2479,18033,1261,58096,93424,8288,53,1188,2414,768,0,572347,131279
797,303,0,229539,113356,2500,529,126916,44594,140,0,266016,162238,424,4,8400,39356
798,31,69,21,769,1,2397,36,27817,390100,27,10089,74,422206,128406,41,16405
799,51,0,169,3768,439,515,1086,52,438164,203722,0,203014,115160,331,665,30949
800,28744,7527,1,194,332929,23730,580438,2109,650,5772,237,962,2251,7978,1806,2203
801,6332,10,43,34,114,3,3,22,88291,19925,138498,80456,33047,5524,608183,15827
802,443878,2077,36002,17982,374776,932,581,504,0,8,0,21,121741,14,5,0
803,3,377,0,436,11,6338,0,2844,6571,1214,159,5712,845272,80664,47953,844
804,7459,101686,126609,536761,12451,469,133910,8731,1206,9,667,5002,4074,0,41303,16244
805,167,93383,127821,760508,0,502,0,7,0,4474,52,4259,1,319,1263,6291
806,7,1,2,6,239135,64026,66202,333799,0,152,1,99,193204,22687,27645,47252
807,612,3,763,3635,211734,47,11259,447,689,32,12209,62,619407,26521,103094,5334
808,0,475,3,67935,44,978,42,430440,5,138,163,83771,1117,11006,218,401192
809,104229,109813,36964,241951,60552,60,14706,240323,22488,35869,12576,56573,31708,308,20535,4277
810,10181,392578,310338,208833,3,16,268,1185,0,0,42034,30842,0,0,7,95
811,128577,12283,100676,29596,98,0,47,1,509348,93131,88780,33638,147,36,98,54
812,81197,40062,20512,590497,17,56,1455,2143,6513,34398,4196,215426,3,0,3,0
813,0,12321,0,8490,0,6548,0,5950,110281,74956,3005,120504,619020,32204,0,3442
814,165143,4,85,31,19,3,68,45,633130,14851,74025,2611,93491,0,12047,470
815,2595,73184,64998,127646,0,0,2118,0,0,262696,3463,114723,0,337948,6990,0
816,0,245561,24,84675,840,0,24164,54513,0,359829,636,83277,33774,1831,18200,88014
817,2101,144273,66,773942,34863,34932,2428,74,837,6,50,3108,1705,22,11,0
818,18841,2028,216727,299840,0,0,0,0,32,1704,64654,394226,0,0,0,0
819,148,28690,87,208925,23394,122666,227268,209736,1340,109583,1388,11382,25,51998,65,193
820,0,0,20512,14503,1,0,1543,223,39,29,97069,391039,2,2,19233,453031
821,67,147,794854,38,0,19,55450,1,24,27,82422,258,0,24,65445,0
822,126876,407,441609,388,13700,842,84579,128,173099,48,61577,1,60535,52,29880,1
823,721,21333,164382,382276,186,3,117,0,463,19894,11783,381651,7051,208,2826,2362
824,0,5331,136,17092,4125,349185,2,69732,3,142,145,3361,419607,97012,26430,4794
825,223461,148314,312526,243860,777,1,2741,225,23890,526,29467,10874,0,0,200,1
826,278689,802,202374,54887,18117,38522,108972,294866,1,70,36,109,4,65,28,229
827,0,20145,41,10,0,6889,15,1,1,442574,46,490,0,521646,40,6175
828,23,4,1458,65,0,0,74,643,189728,9220,674107,9977,37763,10594,61627,1954
829,0,658,0,0,0,5637,0,639,31127,754187,0,10298,181,127824,591,66304
830,0,33,0,764,333776,749,476983,17,0,2348,3534,4046,91639,682,82335,26
831,1,154440,48,203904,8,647,5716,485783,56,61,23149,10312,1,0,38862,75255
832,40205,0,763721,0,153,0,0,0,21808,12,169473,0,2393,0,1,0
833,0,0,1572,32497,0,0,61,25951,307,47197,6757,196264,1945,240357,2902,440552
834,478,2213,2866,25962,972,4865,186913,352891,23,0,1,1,68,0,917,418700
835,3673,1010,121,698,1909,143993,977,2608,109238,169659,8144,29484,54313,469861,9,257
836,4,23,107,0,33,310,312,12945,135580,2880,5174,75532,719146,5323,26265,14932
837,10764,0,3567,71890,12114,1,316378,355257,1860,1,1396,14007,2383,2,60140,146901
838,91,0,66,0,140,29,3,0,69196,3528,273106,67072,206361,0,313852,64425
839,29,0,11,0,1,0,3,0,4798,666848,63,190704,2614,129551,14,3856
840,1735,177085,85010,41976,198,37475,0,0,361371,22861,38021,36657,101535,86542,5617,0
841,824922,0,10657,0,1109,1,495,1,113410,0,29505,0,13035,9,4301,3
842,75,429,116846,227798,0,374,355991,229862,2633,616,35678,26355,0,540,12,192
843,0,0,1166,9555,928,378302,17460,193464,4,0,17,8685,224,21385,44279,321528
844,328,222865,23,1,135,541692,47,0,12389,183268,15752,17548,1,0,2257,2276
845,10,108730,0,224661,11,8806,18019,629814,266,116,4965,247,671,784,1680,36
846,1,5824,4,6,0,643,5,298,219774,451604,168727,127053,1624,13509,0,7877
847,1103,24,41763,1,82269,5,698695,49250,3162,25,10991,1,27591,15,81376,0
848,43595,7324,73931,46727,29,502,560,5177,81614,239152,336500,159365,58,0,1827,9
849,603,74015,2740,111796,668,682,1636,505,350115,362185,4423,40864,13147,24901,4066,5190
850,168,133,0,0,7690,199447,10730,10360,434,13316,0,0,5208,733329,13919,2497
851,80996,395747,429001,48428,0,17383,0,14228,183,2073,2,1,14,2626,0,7571
852,8,141,339469,250,375,28,4926,0,9,5984,591237,8941,7,79,46501,0
853,2986,267170,0,2604,239715,323274,20941,4339,0,104048,2,6063,19509,0,479,5697
854,5210,300,0,0,4520,5405,0,0,5151,656294,13652,211323,10130,26269,9377,48963
855,0,0,0,87491,1,0,36753,257569,0,88,4640,174401,0,839,40218,394800
856,146509,55860,634,1163,168732,65376,0,0,2007,4773,853,18398,335031,196918,49,183
857,219932,764462,0,0,4487,725,1,0,5414,227,48,0,1794,495,126,0
858,5,32,1,1029,157000,4447,691856,9210,0,14,3080,6408,11413,2,56517,56719
859,0,0,3310,99860,0,41,6142,49076,110720,257665,199291,86756,2549,37210,39064,104559
860,3683,0,1478,15,9506,40,7110,4,6,1489,5,50098,31648,226200,437534,228349
861,126868,39545,24940,211441,514105,34089,1,23,129,444,19051,9397,1024,16150,821,5
862,16977,0,58010,111367,122838,15982,188672,402234,0,18,45,1324,13416,2223,4006,57479
863,1009,56,90516,681172,82717,230,24644,10654,798,90,8902,1,20283,605,75249,571
864,0,32781,153,2985,0,309782,545,463051,0,9164,1320,12235,0,38529,2171,123602
865,16,7,62965,1213,3428,2035,363051,2833,6460,3644,28186,16041,2193,2977,446814,55665
866,1,3,3900,17,261074,197775,8682,6611,9518,138,36311,64395,132514,31662,128219,114492
867,6407,369160,251,335,498,315143,293,114,86906,213770,4074,2,0,111,248,89
868,24,6,1,1,236716,6489,509216,4,133,506,47402,50004,576,23938,46078,76592
869,16758,8708,26489,17735,4074,162814,24057,212108,2656,50150,7835,11438,3892,48953,8351,389352
870,1678,11006,108172,626292,353,4,13547,6045,0,0,3779,226472,0,7,183,2
871,31,397,75,1506,0,2,14142,63416,49,1368,128,12227,0,38638,488119,377730
872,0,0,10024,0,24534,0,612117,83802,0,0,71028,91,4388,0,189512,706
873,239786,3597,37442,4339,5403,19,0,0,295381,387,11018,25,399893,102,62,1
874,24,471444,12,495,0,426388,0,18,2037,80648,191,3430,3163,10127,1,0
875,2873,0,483,5388,46040,424565,10766,496644,0,0,66,149,0,1095,113,8564
876,715,7197,0,977,650,18609,0,398,0,37825,0,53695,266,394450,868,480989
877,24,4,60935,35684,1,6710,8,56767,1114,266,25488,21106,0,161881,37355,590927
878,175,3,358,6,3269,3247,10204,95,4895,8834,216,1174,30257,743096,60001,131979
879,430843,2523,6,14,510336,54318,4,50,0,0,0,0,78,188,0,0
880,131755,45213,49791,430233,60233,333,0,271075,1763,1129,0,0,4763,1147,0,2
881,8038,13499,33075,160181,113,1,4883,2527,1942,43525,326507,400178,1051,1068,154,0
882,0,0,117,0,0,296603,0,195079,453,1,261,127,4807,426169,73,74305
883,0,306804,0,0,1141,592737,1339,13844,0,22777,0,0,4,36863,8427,12880
884,131227,121775,0,0,187775,518982,36,6,22982,0,0,0,12014,1,1817,0
885,7,732979,103,88,0,2730,0,1,0,260162,20,2684,0,101,0,27
886,53,33,25543,28394,3,455432,192969,295479,3,0,0,0,0,0,0,0
887,101,116,8677,489,1153,15147,618951,49525,5944,3258,482,0,19329,24095,208088,40189
888,22582,392,72142,0,18767,116,9732,9,139328,3470,21837,0,496362,18,211492,14
889,0,0,0,11,0,6991,0,13925,17857,135611,95,30151,783,774507,46,17572
890,0,0,0,0,0,0,0,0,681,5353,6957,677151,28,29312,4173,273257
891,21,36,135,127,2661,0,6731,263,305217,432,15490,192,509010,5842,146263,2962
892,553310,175,3942,532,127,0,2,0,438445,1334,1,64,7,86,3,3
893,0,202370,23032,75682,4,690295,1654,1119,0,0,293,2116,0,0,3,2579
894,7,1302,37,776,12994,957,809247,10736,40,9744,41,6811,106,2339,105986,36148
895,104170,1600,70,0,857198,0,9646,0,477,0,1085,3,23640,0,62,18
896,519,3839,172,140112,1967,6151,111568,452399,62,9968,423,17443,443,5801,552,245792
897,0,14808,0,10,0,0,0,131,1856,283708,112533,514310,0,7778,0,61975
898,2567,2997,7458,12545,82,28,65,682,156653,331526,121056,90605,8789,181026,49229,30705
899,32,24022,4282,239510,69,1,21509,3812,641,15947,210274,213369,834,3,202094,59877
900,4210,165022,0,148496,12766,587284,6,78030,0,890,0,580,0,0,0,19
901,2904,57318,57,0,2081,2,0,0,23719,878280,0,0,4620,21554,0,7954
902,562,254660,9682,0,45276,349439,60444,88276,36775,9866,0,0,115711,13416,11926,0
903,97304,3,0,0,267964,13433,257716,0,57392,7983,0,12,127346,33700,132581,43
904,77,296834,153,70,60,370282,167,59,538,223324,36,103,140,105645,0,22
905,11028,2,105944,34,13000,457,637205,49,6040,0,4826,2,7252,0,210476,0
906,11349,6031,0,0,8738,11480,208,1288,46310,5750,0,0,582741,33036,285427,5287
907,539,1477,103345,850,0,354,41624,1305,343049,3066,50692,984,380873,460,68720,12
908,155312,164357,0,0,2850,0,28,20,21625,591665,703,863,9379,48491,50,265
909,127,34,63,23,673777,319228,0,0,0,43,14,33,5060,121,7,0
910,22821,407265,226330,294391,0,1,0,20,20298,671,23333,1257,0,5,1,4
911,0,0,0,1,29680,17478,103132,63506,26,180,1004,93,42450,3818,699638,35986
912,22,28,276,339,0,10639,0,8524,0,363932,3,190,0,531978,0,81290
913,241247,85372,78733,47024,174169,143810,24120,40203,160119,0,908,0,14,0,303,4
914,0,0,703359,140148,0,3191,94751,54928,10,0,0,106,1,8,39,1498
915,246095,94814,446,601,617594,21932,0,0,1920,2858,930,1397,8383,102,33,0
916,495,16,48,6,317686,52822,382091,234142,4,0,1,0,34,0,397,10154
917,0,88323,1,49626,2,11409,7856,159833,0,5085,0,29,1,47,537764,136908
918,244162,61854,33699,8601,396650,75134,116522,7252,4937,2295,20272,23334,3,21,38,4
919,85694,3324,98325,0,140294,7845,188132,2665,48727,1004,210105,0,139191,13,69237,3
920,162049,2477,0,0,79791,90896,0,0,493666,25322,0,0,107272,35295,0,0
921,51872,40719,65981,106798,20718,0,325421,97210,6265,18387,1863,26432,6105,0,181106,46480
922,743,442464,411,0,619,21374,0,68,42940,359123,174,39713,26857,63093,0,0
923,81557,185003,255232,327428,9480,142,4024,1,7371,0,79220,40982,3938,556,442,21
924,34261,104921,15366,289094,570,143,397,483983,0,0,201,57132,22,9,40,10647
925,534851,75436,227390,1404,2815,2067,2637,893,39512,11894,84546,6804,1576,88,2325,1237
926,104,4854,0,1,106174,15467,0,0,28,48614,1,14,24030,580388,116773,102255
927,0,17,14435,85886,351,16628,1427,31713,1,40,37449,233521,242,1307,112546,459761
928,98326,4393,244231,60,38756,2,283097,281,163880,31130,2011,62949,30722,52,36128,3
929,72861,13246,16892,18537,356,142,7377,142916,331272,94309,80883,98365,2112,31433,49442,35358
930,69649,28144,177162,9,3924,125,22791,2212,99370,4566,131144,7696,188299,129128,76370,55011
931,1009,1260,14727,66100,4040,129546,8376,184876,5,2,9197,7501,1219,328492,178,239904
932,1,0,0,0,11068,0,330292,0,1832,839,1637,1395,247856,0,401240,17
933,15,0,0,0,128,4293,3,3270,1,1,0,0,113993,30253,778517,67501
934,56,18,1122,364673,395,0,63973,74181,73,7,5526,176155,9,0,14937,296356
935,0,290,1,75962,7,1109,1,127,2199,520740,3124,299183,1219,22630,1079,69290
936,656007,63769,41376,15680,98218,10381,40397,18694,30062,0,24,0,21852,0,38,0
937,0,0,25220,26238,0,448,591980,311411,306,78,368,405,357,2868,139,38266
938,26000,29402,1772,0,6803,34,30462,4,48315,6414,474616,5361,59418,2830,300229,3985
939,32,4235,19,3,107327,2846,770859,25305,38,2276,0,0,63,553,83194,1299
940,569,49,1,0,114556,21,0,0,15935,2112,213,264,852516,11933,48,6
941,187911,1867,4102,894,34004,76,32370,6479,88048,686,162274,214,53179,131,424856,200
942,26954,22975,18304,1366,1393,773573,1452,133014,2208,0,3594,0,9188,127,2421,947
943,2,5545,6392,494664,280,0,717,27,1411,31,138322,324263,7977,324,16347,133
944,127026,50563,101961,51515,2,2833,8,2043,0,0,662096,453,1,40,107,102
945,1620,2209,34,1,1901,63194,226,37769,1856,2736,712,35,4350,624953,3051,252576
946,160134,2335,201834,2722,2,0,112733,15694,336287,0,18614,191,8130,2,124972,12720
947,20516,3720,23215,6885,5712,0,3753,74,128,2407,35005,2547,601749,53307,198987,38264
948,129820,198799,37104,330889,9547,54157,22225,185409,0,0,634,2016,87,0,13403,10887
949,452,533,9,0,584,41,73,1,33101,28265,24863,3845,143760,324412,137746,297586
950,298672,227622,208905,17056,2199,146702,560,5271,14085,66619,5,2744,1,6801,0,7
951,748,15,90,218,1145,570,0,0,435,5,7,10,19004,972852,0,4285
952,0,374,5,0,2616,20447,15767,949803,7,83,347,321,1022,2819,2204,2660
953,472908,6368,1,0,469561,1373,35291,0,1791,2733,4,0,6299,651,1,0
954,106929,143059,56304,138702,8299,9089,1367,26130,65317,204424,40657,11313,103258,54783,18044,5362
955,5,1,43697,425,300,56,8284,131,60,29,896950,27425,1971,71,18608,493
956,1,0,0,0,30671,171580,3259,389509,0,0,0,0,9,400860,302,1619
957,0,28,1,7464,43,0,387,22573,0,2,0,604369,2113,53,20880,339959
958,31915,63051,52404,551728,20327,456,3824,211,7075,474,10535,207229,17680,18004,729,11043
959,315543,286775,173274,110818,1,19,1,0,2241,72788,6510,26687,0,257,0,0
960,31,21,395,62,0,0,366556,214,28129,188,139057,36678,22320,931,389950,12018
961,4,0,429,1236,392,0,95379,17845,8396,0,154056,1127,1352,0,701290,16278
962,78829,2529,27558,1645,3,2929,30,240,68113,171,813846,0,678,550,9,110
963,2874,6,31538,35010,696,1,14300,519,233939,207021,251366,216899,226,0,293,0
964,490117,49040,32579,12453,192,30,1,0,187730,2767,153535,2273,10143,7229,32886,14383
965,485,867,916,661,157,0,32,0,2063,828847,3345,40326,79,116584,7,2013
966,25,148,41,36,22711,2263,45211,12335,0,209,6,2060,2,548770,9655,354159
