walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
816,1,0,5,25,1,25,5,6,3,0,0,0,0,5,0,0
817,23,13,0,0,10,3,0,0,9,0,0,0,13,13,0,0
818,1,13,0,14,0,11,1,16,3,0,7,7,0,0,0,0
819,0,0,70,1,0,0,1,0,2,0,14,0,0,0,0,0
820,7,1,3,2,27,0,3,26,0,0,0,0,5,0,0,1
821,0,0,0,0,40,2,28,8,0,0,0,0,0,1,0,0
822,3,3,0,0,42,0,1,0,0,0,3,2,18,0,0,0
823,0,0,0,1,1,58,10,8,0,0,0,0,0,0,0,1
824,0,0,58,17,1,0,7,0,0,0,0,0,0,0,0,0
825,20,39,11,10,0,0,0,0,0,0,0,0,0,0,0,0
826,0,0,3,1,1,4,1,29,0,0,0,21,0,0,0,20
827,14,40,2,0,0,0,0,0,19,0,1,0,0,0,0,0
828,0,0,0,0,0,8,0,1,11,5,0,0,32,11,3,1
829,41,1,21,0,0,0,0,0,16,2,1,0,0,0,0,0
830,0,0,0,0,0,0,28,1,0,0,0,0,0,0,61,1
831,8,17,9,41,0,0,0,0,0,0,0,1,0,0,5,0
832,1,1,1,5,0,0,0,0,3,35,1,4,0,25,0,0
833,0,4,0,7,0,0,0,1,3,9,24,11,1,5,2,0
834,12,0,35,0,0,0,0,0,9,0,23,1,0,0,0,0
835,0,0,0,0,3,66,1,0,0,0,0,0,0,18,0,0
836,0,0,0,0,10,0,10,0,13,0,1,0,33,0,8,0
837,0,0,0,0,0,0,0,0,2,4,5,20,3,0,3,31
838,0,0,0,0,17,0,1,0,0,0,4,0,19,0,31,0
839,0,3,0,2,0,10,0,34,0,0,0,14,0,0,0,9
840,0,1,14,10,0,1,0,2,0,0,10,41,0,0,0,0
841,0,0,1,0,0,0,0,4,1,0,1,17,0,13,10,18
842,3,7,0,0,3,9,1,4,0,14,0,0,3,6,2,9
843,69,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0
844,0,1,1,12,1,36,0,25,1,0,0,0,0,0,0,0
845,0,0,1,0,2,0,1,0,3,1,3,0,11,46,6,0
846,7,0,0,0,0,2,0,0,23,58,0,0,0,1,0,0
847,0,0,0,0,22,13,5,10,0,0,1,0,0,8,2,0
848,1,2,0,10,0,0,34,22,0,0,0,0,0,1,1,3
849,0,0,0,0,1,1,1,0,0,3,36,16,1,5,4,13
850,0,0,21,2,0,0,0,2,1,6,10,2,0,4,0,20
851,0,4,0,42,0,2,0,0,0,0,0,37,0,0,0,0
852,49,1,9,3,1,2,1,0,0,0,5,1,0,0,0,2
853,3,0,8,0,1,0,0,0,10,2,10,1,10,0,20,0
854,0,0,0,0,63,0,0,0,0,0,0,0,22,4,0,0
855,0,6,16,22,1,0,7,2,0,0,3,7,0,0,0,1
856,0,12,15,1,5,17,7,19,0,0,0,0,0,1,0,0
857,0,0,0,0,0,0,0,4,0,0,0,0,11,1,55,16
858,0,0,23,12,0,0,37,0,0,0,0,7,0,0,0,0
859,0,0,0,0,14,0,18,0,1,0,0,0,35,0,16,0
860,0,0,1,9,0,0,0,2,0,0,4,39,0,0,1,20
861,5,1,13,4,0,0,3,0,0,0,9,10,0,0,9,15
862,0,2,0,0,0,62,0,0,0,0,0,0,1,1,0,18
863,0,9,0,0,0,0,0,0,0,76,0,0,3,0,3,0
864,0,0,0,0,7,1,1,0,3,7,0,0,2,10,34,4
865,3,1,14,0,32,1,10,0,5,0,1,0,6,3,1,0
866,19,0,10,0,1,0,0,0,5,0,38,0,0,0,0,0
867,0,1,0,44,0,12,0,20,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,2,32,14,0,4,12,2,0,0
869,0,0,0,4,0,0,0,0,6,4,4,46,0,0,0,0
870,1,4,13,3,0,0,0,0,11,3,9,3,1,0,10,1
871,2,66,0,2,1,12,0,0,0,1,0,0,0,0,0,1
872,0,0,6,69,0,0,0,4,0,0,1,0,0,0,1,5
873,0,0,0,0,38,5,22,1,0,0,0,0,1,1,7,0
874,17,3,21,20,11,0,1,0,0,0,1,0,2,0,1,0
875,1,20,2,0,11,23,4,3,0,1,0,0,0,1,0,0
876,7,4,0,0,0,0,0,0,59,11,0,2,0,0,0,0
877,0,4,5,1,0,0,15,2,0,19,0,0,0,7,0,20
878,5,0,0,0,9,0,0,0,1,0,0,0,66,0,0,0
879,64,7,0,0,12,0,0,0,0,1,0,0,0,0,0,0
880,0,0,0,2,0,0,0,0,2,12,0,0,47,10,0,0
881,0,18,0,1,0,1,0,0,0,27,0,0,0,23,0,0
882,4,1,16,1,0,0,0,0,2,60,0,0,0,0,0,0
883,89,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
884,42,0,0,0,21,0,4,0,3,0,1,0,4,0,0,0
885,0,0,9,0,0,0,2,0,0,0,34,0,4,5,18,2
886,0,47,0,24,1,10,0,1,0,0,0,1,0,0,0,0
887,1,0,45,19,0,0,0,0,3,1,7,1,0,0,0,0
888,0,1,0,0,4,4,0,0,51,0,1,0,20,0,3,0
889,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,76
890,0,0,69,0,3,0,8,0,0,0,1,0,0,0,0,0
891,0,0,3,3,0,0,2,0,1,0,60,0,0,0,9,0
892,1,0,1,0,3,0,80,0,0,0,0,0,0,0,3,0
893,0,0,1,1,1,0,79,7,0,0,0,0,0,0,0,0
894,0,6,0,32,0,0,0,0,0,1,1,47,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,3,2,0,2,51,22
896,51,3,2,1,13,2,0,1,1,1,0,0,2,5,0,0
897,3,3,18,3,22,3,8,0,3,0,0,0,2,0,0,0
898,0,0,0,0,1,0,7,0,0,9,4,28,0,1,3,17
899,0,0,2,0,0,0,10,0,5,1,24,0,2,10,12,0
900,0,16,0,47,0,12,0,3,0,1,0,0,0,0,0,0
901,1,6,0,0,27,2,0,1,0,3,1,1,33,2,0,0
902,5,0,70,1,0,0,1,0,0,0,0,0,2,1,3,0
903,6,0,9,2,42,0,18,0,5,0,0,0,0,0,0,0
904,1,0,0,0,1,37,0,39,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,4,3,1,35,1,8,0,20
906,0,0,0,0,0,0,0,1,0,1,0,0,19,9,47,4
907,31,26,2,1,0,0,0,1,5,18,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,69,0,0,0,15,0,0
909,50,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,0,0,0,0,0,0,0,9,75,0,0,0,4,0,0
911,0,0,0,0,0,0,2,4,0,0,0,3,0,1,20,38
912,0,0,7,12,0,1,14,33,0,0,0,0,1,1,0,0
913,0,0,0,1,0,0,0,0,0,1,0,4,38,17,2,7
914,0,0,4,0,0,0,16,0,0,0,44,0,0,0,11,1
915,0,0,0,0,0,0,0,0,14,0,8,0,0,0,35,18
916,49,0,5,0,5,0,0,0,8,0,5,0,0,0,0,0
917,47,1,28,0,5,3,0,0,0,0,0,1,0,0,0,0
918,0,0,77,1,0,0,12,0,0,0,0,0,0,0,0,1
919,0,0,1,0,2,2,0,0,1,0,3,0,1,1,74,0
920,0,0,1,0,1,8,11,0,1,0,1,0,0,6,49,1
921,0,0,1,0,0,0,1,5,1,1,53,0,0,1,17,1
922,0,0,1,0,0,0,7,0,6,0,2,0,12,1,39,0
923,0,0,0,26,0,0,0,0,2,29,0,7,0,12,0,1
924,0,4,0,0,0,83,0,0,1,3,0,0,0,0,0,0
925,3,0,0,0,1,1,0,0,8,5,0,1,52,4,0,0
926,0,1,0,2,0,0,0,0,2,6,0,27,0,2,11,22
927,0,0,0,0,25,0,1,0,0,0,0,0,49,2,0,0
928,0,0,0,0,0,0,0,0,0,0,0,0,7,3,82,0
929,0,0,0,0,0,0,2,0,0,0,5,1,22,0,51,0
930,0,8,16,9,0,0,0,1,2,11,6,2,3,0,16,0
931,0,32,0,0,1,37,0,17,0,0,0,0,1,1,0,0
932,0,0,0,0,0,19,0,10,0,0,0,8,0,0,0,50
933,1,10,1,5,0,0,1,0,3,42,0,15,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0,0,8,1,26,0,46
935,0,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0
936,0,1,16,0,16,4,37,0,0,0,0,0,2,0,1,0
937,0,1,44,1,0,1,12,0,0,0,12,3,0,0,0,1
938,0,0,5,0,9,14,27,6,0,0,1,0,0,0,2,12
939,0,0,17,1,0,0,7,0,0,0,24,9,0,0,3,16
940,0,0,60,0,0,0,0,0,0,0,23,1,0,0,0,0
941,1,7,0,1,0,12,0,0,0,43,0,11,0,8,0,0
942,0,3,0,81,0,0,0,0,0,2,0,2,0,0,0,0
943,0,1,0,0,35,1,18,6,0,0,0,0,0,3,11,3
944,2,2,22,12,0,0,0,0,0,0,1,45,0,0,0,0
945,5,0,0,0,0,1,0,0,76,3,0,0,3,0,0,0
946,0,0,0,0,55,8,0,0,6,4,1,0,3,1,0,0
947,1,0,0,0,0,12,0,0,1,0,0,1,1,48,0,15
948,0,0,18,0,0,0,0,0,0,0,21,45,0,0,0,0
949,6,10,0,0,1,16,0,0,5,8,0,0,0,29,0,0
950,27,4,0,0,5,0,0,0,6,18,0,13,0,0,0,0
951,0,0,0,0,1,7,2,7,0,0,0,0,0,1,3,47
952,0,0,0,2,0,0,1,7,0,0,0,0,0,0,13,46
953,0,0,2,23,0,1,8,4,1,2,5,1,1,4,5,4
954,0,0,1,1,0,1,0,0,58,6,4,0,6,1,0,0
955,0,0,15,0,0,0,0,0,0,0,26,0,18,1,20,0
956,0,0,0,0,0,0,0,0,0,68,0,1,0,10,1,0
957,0,0,0,0,0,0,0,0,62,0,1,2,5,1,5,1
958,43,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0
959,7,0,36,1,1,0,1,0,9,0,14,2,0,0,0,0
960,0,0,2,0,0,0,0,0,0,0,59,15,0,0,1,0
961,0,0,1,0,0,29,0,0,0,0,0,0,6,45,1,0
962,0,0,0,2,0,0,0,0,0,7,0,12,0,58,0,2
963,9,39,0,0,9,20,0,0,0,0,0,0,0,0,0,0
964,2,0,0,0,0,6,0,0,20,0,4,0,26,16,0,0
965,34,0,4,2,0,0,0,0,1,1,2,34,0,0,1,0
966,0,0,0,0,0,0,0,0,23,20,0,15,1,0,0,14
967,0,12,0,0,0,6,0,0,0,21,0,0,2,28,0,1
968,9,0,31,5,0,0,7,3,10,0,1,0,0,0,0,0
969,0,17,0,36,0,0,0,0,0,8,2,16,0,0,0,0
970,0,0,1,49,0,0,2,24,0,0,4,0,0,0,0,1
971,1,0,0,0,2,7,0,1,0,0,0,0,30,34,0,0
972,0,0,0,0,0,0,0,1,8,27,2,9,2,6,5,6
973,0,0,0,0,0,0,0,0,0,0,15,20,0,6,2,30
974,0,0,17,0,0,0,0,0,0,0,68,0,0,0,3,0
975,1,0,0,0,0,3,0,0,8,5,0,0,44,13,0,1
976,0,0,0,0,10,15,1,0,0,0,0,0,1,52,0,0
977,18,0,0,0,3,0,1,0,32,0,16,0,17,0,0,0
978,0,0,0,0,0,0,21,0,0,0,10,0,0,0,45,0
979,1,10,0,0,3,1,0,0,11,33,0,0,3,9,0,0
980,4,12,2,1,9,38,4,3,0,0,0,0,0,0,0,0
981,5,1,0,0,34,2,0,0,6,0,0,0,26,1,0,0
982,0,0,0,1,0,0,0,0,0,18,0,17,0,3,0,45
983,0,0,0,2,10,0,17,16,0,0,0,11,1,3,2,7
984,0,1,0,0,21,4,0,0,0,0,0,0,46,4,2,0
985,0,0,0,10,0,0,23,54,0,0,0,0,0,0,0,0
986,24,8,9,2,0,0,0,0,1,31,0,0,0,2,0,0
987,0,3,1,35,0,3,4,22,0,0,0,0,0,0,1,3
988,0,0,0,0,0,0,0,0,8,1,0,69,2,1,0,0
989,0,0,0,5,0,0,10,65,0,0,0,0,0,0,2,1
990,0,0,3,0,30,0,15,32,0,0,0,0,3,0,0,0
991,0,0,0,0,0,4,0,0,0,0,0,0,10,69,0,0
992,6,0,0,1,0,0,0,0,7,0,66,1,0,0,0,0
993,0,0,0,0,0,26,3,34,0,0,0,2,0,2,2,7
994,3,1,1,38,3,2,0,24,4,0,0,0,0,0,0,0
995,0,0,0,0,71,0,13,0,0,0,0,0,3,0,3,0
996,0,0,0,1,0,0,0,0,0,11,0,7,0,0,0,66
997,9,0,3,0,11,0,0,0,6,0,23,0,1,0,29,0
998,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,69
999,0,0,0,18,1,30,0,1,0,4,0,0,0,11,0,8
