walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
756,0,0,6032,0,33,0,1498,0,34,0,139,0,380,0,1663,0
757,16,0,85,0,76,0,267,532,61,1,1375,0,33,0,5286,1904
758,3440,61,112,1,2773,29,407,2,1420,15,27,0,760,2,693,0
759,32,362,0,11,1256,3509,66,185,11,4,0,6,564,3489,0,66
760,30,0,290,1,3,0,428,0,1542,5,1848,5,2271,8,3100,73
761,0,0,583,2425,0,0,0,0,38,231,830,5520,0,5,0,2
762,1976,0,6800,0,539,0,74,0,100,0,235,2,2,0,33,0
763,2955,1491,97,1074,1071,1165,684,628,9,13,1,5,314,44,19,17
764,991,1144,4,3,5110,980,1263,64,3,0,0,0,1,0,0,0
765,0,1,36,27,91,814,609,700,25,2,3,5,35,4816,316,2039
766,4,0,154,3,49,8,1304,157,526,0,400,0,1092,0,4939,1031
767,0,12,113,286,617,13,1891,100,1,11,2,152,5242,0,1230,40
768,381,106,890,559,791,482,966,3414,0,0,1047,874,0,0,15,4
769,357,46,52,48,80,19,134,8,1580,197,7045,27,88,0,25,0
770,10,147,779,566,482,3,1621,973,0,0,1733,1,395,0,2352,569
771,1,459,0,35,1825,6624,0,831,0,1,0,0,0,2,0,0
772,0,0,193,56,0,0,4,1,3370,1404,3076,1670,0,0,0,0
773,111,1,24,7,616,4,280,105,190,1,55,134,7568,77,200,281
774,0,9,2,22,0,0,107,11,2310,268,998,30,2123,1623,2146,1
775,6779,2367,439,21,0,0,1,1,73,0,0,3,0,0,0,0
776,0,62,5,0,88,3342,16,191,2,0,59,0,629,2848,733,1744
777,0,0,4,0,0,88,0,0,9,0,13,0,3516,5232,432,425
778,6315,4,11,10,11,0,0,0,3327,3,85,13,51,0,2,0
779,2181,66,360,6,1245,62,5,5,2757,13,1,2,2939,32,0,0
780,0,7,0,21,0,39,0,21,0,1,1217,9,378,546,7139,304
781,1540,582,32,3202,142,770,9,1361,235,363,61,203,329,342,116,205
782,2047,829,95,1756,608,128,2081,98,1455,8,10,15,450,0,4,0
783,374,737,6658,425,0,0,1186,247,0,9,2,15,0,0,20,21
784,9091,0,421,1,0,0,0,0,338,3,0,1,5,0,0,0
785,0,0,6,2,10,648,1,406,1,199,0,0,67,7761,17,614
786,3,0,0,0,37,11,23,55,20,0,0,0,9081,5,604,14
787,0,0,0,0,0,6389,6,2125,0,90,1,81,0,90,11,1008
788,0,0,0,0,357,31,4661,4282,0,0,0,0,11,0,394,4
789,110,106,12,492,0,0,0,0,30,1522,32,3695,3,32,0,3678
790,67,805,6220,2477,7,3,187,6,0,59,0,8,0,0,0,0
791,0,20,18,4638,0,8,0,1079,16,120,337,1389,50,136,32,1836
792,0,1,0,617,178,138,2,0,0,2963,0,2965,83,1940,21,682
793,0,1,0,123,0,0,0,149,0,0,0,623,0,26,0,8927
794,8380,34,133,1,65,0,0,3,1097,24,0,0,0,7,0,13
795,0,2115,0,247,0,7495,0,6,0,0,0,68,0,0,0,0
796,129,539,280,2150,2356,720,31,2615,0,22,37,626,0,0,0,89
797,0,0,0,2904,0,0,0,6,0,601,3,5172,0,0,2,1133
798,224,0,35,0,481,48,7,0,882,2,34,0,2820,0,5093,32
799,15,347,587,1898,83,254,472,2062,0,13,0,73,8,90,0,3743
800,0,0,0,0,56,83,18,72,0,0,2091,40,0,75,3241,4073
801,3007,3365,1113,1404,1,1,55,0,0,526,358,0,0,0,0,0
802,0,2658,2,13,0,2461,3,309,0,0,3,929,0,2079,129,1059
803,0,71,0,83,266,3872,187,838,2,18,0,30,1410,1565,613,668
804,0,224,0,4,0,0,0,48,0,5652,2,2062,0,638,0,1199
805,2980,35,4314,16,1381,0,497,46,0,14,122,104,0,0,22,68
806,0,199,0,6254,0,778,0,1416,0,26,0,754,0,4,0,242
807,353,0,0,2,0,0,1,3,8411,584,288,29,164,8,0,5
808,91,92,3752,3296,14,0,334,68,57,236,319,1394,7,0,11,0
809,4549,416,0,0,4,14,3,4,4205,226,21,29,95,24,51,0
810,0,0,0,72,0,0,0,1,0,56,44,3455,11,383,382,5336
811,2,149,5201,347,1,166,3628,33,0,0,0,0,0,5,195,0
812,2,1047,24,2644,36,20,77,90,1,1458,4,4384,1,0,4,18
813,103,1,1261,68,465,108,6491,218,11,0,129,0,48,71,290,461
814,0,4,0,0,2528,985,2898,131,0,0,0,0,582,2094,124,209
815,0,219,596,944,0,0,4,1,635,4888,990,1325,0,0,0,3
816,130,0,217,1,0,0,0,0,2857,18,44,10,320,6263,0,0
817,1882,5,9,0,1,1,0,0,6723,597,416,81,51,1,10,9
818,0,0,0,4,0,0,756,10,0,2,2,13,37,2854,2615,3555
819,18,8,256,77,8728,74,609,50,5,0,0,0,21,0,0,0
820,641,485,2112,3631,0,1,1,0,0,0,0,2977,0,0,0,0
821,304,1295,274,785,32,100,0,4,367,3806,1507,964,11,41,45,22
822,3728,164,18,0,20,574,17,15,4271,676,253,22,13,14,12,6
823,165,234,3019,1152,476,0,188,419,461,0,1290,1106,0,3,74,1034
824,3968,49,818,179,2254,2,1421,544,0,0,150,0,0,0,204,81
825,162,53,334,63,6855,0,1563,323,58,213,0,9,17,151,3,23
826,0,0,520,1116,0,0,0,78,65,93,4607,2148,181,298,26,478
827,1,0,5,2,0,0,1134,126,0,0,1,1,546,0,6817,1099
828,0,5431,0,13,0,262,0,0,0,2374,0,65,1,1573,1,0
829,30,1,2270,11,39,8,1645,0,30,17,1492,275,160,46,3538,148
830,0,1,433,0,0,0,1776,3,124,3,5850,121,0,0,744,800
831,0,0,1,5,77,20,2,57,0,1585,48,164,47,5569,281,1844
832,0,0,0,0,4520,2616,10,1,0,73,0,0,657,1858,0,0
833,1,0,707,984,0,0,287,103,174,0,2727,2851,0,1,899,841
834,971,0,35,2,8113,6,702,24,0,0,5,0,0,0,0,0
835,0,0,2,2,0,0,0,0,735,49,6722,2261,5,0,20,0
836,0,2612,0,301,0,4461,0,2306,0,6,4,134,0,4,0,0
837,1004,1262,328,0,2772,542,3093,169,0,0,0,0,235,13,275,0
838,1963,109,388,0,519,136,5743,211,100,170,0,0,71,44,141,25
839,0,3,1,9,1567,55,14,16,717,0,0,20,5060,1010,181,1055
840,101,1,2204,7401,0,0,85,6,0,0,102,0,0,0,0,0
841,14,4188,161,253,16,2029,58,2935,18,4,1,1,0,0,0,0
842,6,1,3,1,2272,0,12,8,35,12,7,0,6223,1193,15,3
843,17,5,36,53,423,24,7,5,5049,607,15,333,1773,1353,0,0
844,323,254,2571,1333,24,348,2133,2550,0,10,0,63,0,0,2,11
845,1145,340,2455,386,749,430,1056,105,75,14,759,82,0,60,1751,64
846,0,0,0,0,0,9,413,596,0,0,3880,1,0,0,3369,1502
847,0,86,0,1,406,120,36,0,0,122,0,1,1121,4894,723,2131
848,256,1779,273,3233,12,755,183,2158,1,4,0,793,0,0,15,277
849,73,2863,0,0,0,26,0,0,0,6536,0,140,0,63,0,0
850,37,214,23,184,38,394,23,3324,4,5,1,0,0,0,0,5498
851,16,1,0,0,1,0,0,0,163,6230,0,70,37,2648,0,695
852,768,516,16,27,1,186,0,4,2852,2298,705,618,398,954,66,73
853,0,0,0,0,0,0,0,5104,0,1,29,236,0,0,13,4392
854,208,56,0,0,1282,2,0,1,257,0,0,0,3292,1176,2729,823
855,0,0,2,0,1783,243,508,7236,0,0,0,0,102,0,26,0
856,0,0,0,0,98,8339,2,453,18,156,52,170,49,283,112,31
857,35,1,13,1,1,0,952,1737,16,1,1551,145,55,0,1251,3927
858,21,459,0,676,23,2,183,213,2534,1708,0,1700,1724,1,169,284
859,876,1,700,0,35,0,75,0,7497,82,181,0,0,0,378,0
860,3373,1201,1976,422,191,1160,123,82,0,2,5,0,1,904,2,12
861,1,16,0,3,53,323,168,106,13,606,0,539,13,6707,282,898
862,731,9,87,0,42,10,14,0,7535,115,616,629,0,0,0,0
863,115,1025,2024,832,0,0,0,0,185,1879,1266,2256,0,0,49,2
864,0,0,0,0,1,60,1147,2726,0,0,0,0,2009,188,3117,398
865,754,104,1481,120,21,1,348,0,699,20,3669,0,136,16,2011,194
866,292,4929,830,2502,46,434,0,637,0,0,0,0,0,0,0,0
867,1404,7,97,22,50,1,8,2,2790,0,5149,0,243,0,0,0
868,145,27,420,23,714,679,3257,2682,108,0,12,0,706,131,198,278
869,139,303,0,0,7883,459,0,0,0,0,0,0,896,85,0,0
870,312,202,480,1032,1,5,6,0,840,16,3160,94,24,2,3575,2
871,3950,2128,1359,7,5,0,38,0,158,135,1519,0,2,0,368,0
872,149,44,4,38,1979,110,23,0,379,27,61,6,5899,901,39,13
873,0,0,0,0,0,1,3,460,0,0,1,1279,1,2,588,7562
874,440,0,1565,1305,17,0,501,339,0,0,368,208,0,0,4664,254
875,869,823,2640,26,52,475,56,12,1057,262,2727,11,21,21,578,0
876,0,0,0,0,598,0,1,1,461,326,87,6,8066,55,81,67
877,0,0,4052,1332,0,0,2,218,0,0,4161,18,0,0,5,21
878,0,0,787,254,147,0,3146,1651,0,0,65,125,860,0,2464,185
879,4139,0,289,0,2468,0,13,0,695,0,60,0,1978,0,8,0
880,0,0,0,0,1063,1,1936,0,83,1,100,163,2132,630,2324,1246
881,0,5,0,0,4,97,107,2465,0,0,0,0,15,1287,2752,2897
882,266,240,1073,2356,0,178,138,15,0,22,0,42,468,441,3033,1356
883,0,0,1,2,0,0,1,5,1,12,120,9212,0,24,3,480
884,377,3,148,0,24,2,325,0,1436,4,4674,2567,75,6,93,28
885,0,347,0,0,5937,1211,19,3,16,866,0,0,475,890,0,0
886,564,201,460,592,114,5,724,23,1356,32,2031,154,2474,7,782,2
887,0,979,0,2247,3,36,0,39,1312,3605,394,0,1065,8,79,1
888,289,2,133,0,114,0,0,0,1172,0,7919,0,152,0,0,0
889,60,2225,148,0,391,4537,273,64,839,755,4,5,218,1,68,92
890,0,329,1,0,0,113,0,1,220,7566,157,1045,0,276,0,3
891,24,30,61,13,534,281,6951,1450,12,0,165,1,0,0,127,110
892,0,0,0,0,0,11,0,1,0,2103,0,1,1,6519,52,1100
893,1,3152,0,0,550,4688,0,33,18,252,0,0,99,855,0,128
894,0,0,633,232,1,0,0,0,0,0,955,0,286,3860,1774,1986
895,0,50,267,138,0,1,206,104,1887,85,467,1,6340,17,136,1
896,3864,3836,0,0,394,7,0,0,472,1159,0,0,0,9,0,0
897,237,0,776,1,1313,0,1832,72,373,34,726,401,1839,0,1110,737
898,0,128,1895,1238,0,7,19,239,0,56,3221,2444,0,15,3,552
899,1,0,9,23,0,0,170,38,1,0,85,168,0,416,6711,2148
900,24,0,8423,1037,0,0,11,0,164,0,243,0,0,0,6,1
901,0,0,22,32,1226,33,56,3,287,94,0,0,5747,2211,0,0
902,7,7,15,0,0,3,807,195,1,3,5898,0,1,5,2800,4
903,0,0,25,0,34,602,25,7299,0,0,0,0,0,0,0,1910
904,1,80,0,46,0,1041,0,260,0,35,0,0,3,3034,835,4401
905,32,170,1572,6242,35,0,644,0,26,0,0,896,48,0,26,0
906,55,5,2,0,484,1214,1021,1557,60,30,3,5,103,10,3857,1110
907,9,0,13,27,0,0,3,0,629,215,3314,632,239,0,4677,0
908,0,5,1639,82,5,11,3436,215,552,53,3344,157,0,52,202,1
909,33,1216,0,569,6,325,17,39,93,3952,8,2014,29,664,8,549
910,653,0,892,2,0,0,4,1,3484,239,4065,0,27,146,4,1
911,40,31,0,1,1090,1038,1,2,24,53,0,14,2278,3595,0,1480
912,20,10,0,0,3,160,0,0,10,5396,1,3965,0,184,0,111
913,0,0,483,0,6,0,3288,78,0,0,154,0,1682,23,3623,216
914,0,2073,0,372,248,601,0,1575,192,22,43,78,435,238,62,3665
915,2,0,161,22,2,606,0,0,49,1362,788,762,1,5443,6,472
916,2,5244,0,450,225,2490,4,1,0,475,0,0,68,855,0,0
917,1491,0,3162,0,311,5,1065,0,513,2,2951,30,75,8,15,0
918,151,86,4428,152,13,66,598,381,17,267,3184,268,6,1,0,140
919,0,24,0,1,318,21,0,28,0,93,2258,19,198,2241,3011,1576
920,5045,265,0,0,0,0,0,0,1932,2555,94,1,0,1,0,0
921,348,1104,131,0,20,2949,0,0,673,2755,771,0,44,791,0,0
922,980,0,9,0,6072,687,79,1,288,0,0,0,677,378,33,425
923,0,0,1,2218,0,50,1,1382,0,1155,1,1471,0,1397,8,1956
924,1,228,0,484,0,0,0,0,37,7148,36,1849,0,0,0,0
925,1,0,777,881,0,2,20,0,0,202,159,7760,0,0,0,0
926,69,0,105,72,406,740,87,709,523,9,203,84,5703,369,481,47
927,1232,2890,49,5,1161,93,32,218,23,1053,64,1783,0,305,128,556
928,779,3800,62,285,0,1535,0,2231,121,500,17,262,0,0,0,0
929,377,0,596,0,2311,0,4981,832,47,0,0,0,373,188,2,1
930,100,43,4064,892,254,30,168,110,86,47,2977,249,18,49,260,143
931,386,2097,0,0,0,0,0,290,36,2319,0,884,419,2271,15,856
932,5543,0,4,5,993,5,8,0,721,0,0,0,2008,561,0,0
933,13,0,539,255,421,956,1034,4867,51,4,162,26,650,53,37,553
934,65,0,2,0,1493,4002,484,2,0,0,0,0,72,778,110,2704
935,0,1,0,501,0,0,0,0,33,3645,22,5596,0,0,0,1
936,403,0,0,0,938,128,29,0,4530,0,1272,0,1199,3,1094,0
937,226,492,5383,3273,12,0,25,417,20,3,0,4,0,1,0,0
938,8,6023,1,1583,279,1679,45,59,0,60,0,0,0,0,1,1
939,78,0,95,11,61,0,0,0,2914,69,685,453,5182,19,137,0
940,89,3296,152,373,0,1157,278,145,39,1900,4,1205,8,512,16,354
941,75,8344,56,68,0,0,1,0,83,936,37,193,0,1,9,1
942,6,0,3642,0,7,0,1912,11,456,0,3817,0,0,0,0,0
943,2935,634,500,73,333,0,1594,5,31,2,237,43,0,0,2937,244
944,984,1293,100,1,1375,2919,354,1,0,61,1,0,1059,877,248,313
945,303,115,1401,201,0,0,0,0,0,90,6397,1174,0,3,0,15
946,0,0,730,0,1536,1113,6083,169,5,0,36,0,25,0,1,0
947,2,24,0,1,154,7,5380,0,49,185,535,0,144,93,3121,0
948,207,129,521,959,5478,0,135,17,1539,473,1,70,168,0,0,0
949,10,0,0,0,1,0,0,0,1506,3358,999,3846,3,0,0,0
950,0,0,1,0,126,5277,22,8,0,0,57,19,3435,413,416,24
951,94,2,69,186,80,131,5001,4307,0,1,0,4,0,0,0,0
952,3670,0,1170,99,929,62,1960,1799,0,0,0,2,0,0,0,27
953,0,0,5,15,2244,0,45,61,0,0,157,3,1883,0,5235,69
954,3,89,5,240,208,2,1887,5,0,1756,5,4116,18,93,608,631
955,350,497,5547,2704,10,15,159,103,44,0,1,0,109,77,4,1
956,0,6,0,0,0,444,6,73,435,232,0,2387,570,98,847,4463
957,2,2163,0,2740,0,0,0,0,1,1,0,1334,44,214,1376,1875
958,0,3,471,3165,1,2,0,0,0,160,2708,3124,0,8,0,140
959,3,0,4,57,1761,1503,431,1338,0,11,2,51,1118,2644,152,303
960,0,1,3998,0,62,247,3954,73,11,0,0,0,248,683,240,177
961,0,0,0,0,1,407,39,2185,0,0,0,0,13,2617,217,4239
962,0,1,10,0,1,3683,4,161,0,0,2,6,0,5626,3,347
963,434,148,119,113,477,295,1638,1972,0,3,13,36,1330,619,1606,575
964,771,3,3918,3,491,2,4377,3,170,57,4,0,0,0,3,0
965,10,193,30,880,0,313,0,3660,178,60,14,7,0,2,489,3927
966,0,43,0,12,0,0,0,182,473,4671,0,3093,7,242,2,1102
967,0,0,25,2,0,2280,5,2,0,11,29,60,34,7221,10,21
968,2397,24,6407,82,0,0,926,0,0,0,0,0,0,0,5,0
969,50,6533,0,578,234,2195,0,0,1,0,30,0,9,13,0,12
970,26,299,374,439,481,3221,2933,230,9,1,24,293,531,57,589,72
971,18,0,0,0,4511,961,4206,0,0,0,0,0,17,0,84,0
972,1,0,11,162,1,0,48,7279,0,0,515,1186,0,0,259,339
973,654,0,569,0,2562,1,4211,0,0,0,0,0,1678,23,24,3
974,152,1235,11,1910,347,174,82,150,1042,1585,38,1141,923,175,464,120
975,927,1071,78,622,3596,2733,154,547,0,1,0,0,0,0,0,0
976,32,436,0,386,0,606,0,935,4,1340,0,670,1,1003,82,4034
977,233,0,141,25,3,2,2,98,2217,24,18,11,5509,816,110,508
978,5785,1025,1089,1234,0,0,98,44,0,38,280,131,0,5,0,0
979,193,12,326,143,928,114,1938,24,0,42,46,128,4436,443,184,515
980,0,1,140,513,0,2,0,0,28,40,994,4063,2916,6,1007,1
981,9076,0,9,0,144,0,0,0,371,122,19,75,7,0,27,0
982,0,0,399,1856,0,0,2,2,50,4,2581,4772,3,0,31,1
983,841,383,47,683,107,69,88,327,152,19,202,103,244,2,868,5341
984,5,0,89,2,0,0,29,0,259,0,857,5014,267,0,1718,1428
985,6,114,352,5284,1,2,902,3077,0,0,0,2,0,0,0,0
986,0,9,0,0,66,234,153,167,2433,354,6,2,2967,3284,21,1
987,251,0,217,1428,2031,770,578,2175,5,0,2138,0,86,15,2,9
988,0,0,0,0,0,0,0,0,733,731,849,5696,76,448,915,153
989,1,0,0,0,0,0,0,3,1618,684,10,130,5147,431,1647,3
990,1017,0,125,0,484,38,86,14,5589,0,48,0,2188,38,110,0
991,0,1287,7,2333,3,64,42,5,1,4086,2,1888,8,3,19,4
992,1,0,0,0,49,0,427,25,178,4333,758,295,480,765,1505,810
993,2215,1663,0,0,1772,2526,0,0,1034,50,0,0,52,349,0,0
994,5826,0,0,0,108,1,0,0,2741,1050,2,0,53,3,0,0
995,6367,417,648,241,338,511,415,114,41,141,8,0,60,274,7,25
996,4,1,28,0,249,348,1340,1101,17,55,161,3,245,451,4403,1217
997,3711,1774,254,15,851,2413,643,20,0,0,1,0,0,0,107,0
998,288,2,7357,165,0,0,1135,0,43,0,635,44,14,0,9,0
999,21,2941,0,2,0,0,0,0,2041,3564,0,37,902,215,0,1
